,TA1,date,power
13721,16.8,2018-04-06 06:50:00,17.9
13722,16.8,2018-04-06 07:00:00,18.9
13723,16.725,2018-04-06 07:10:00,19.5
13724,16.7,2018-04-06 07:20:00,18.6
13725,16.72,2018-04-06 07:30:00,22.3
13726,16.7,2018-04-06 07:40:00,25.9
13727,16.633333333333336,2018-04-06 07:50:00,31.9
13728,,2018-04-06 08:00:00,32.1
13729,,2018-04-06 08:10:00,38.1
13730,,2018-04-06 08:20:00,37.2
13731,,2018-04-06 08:30:00,33.9
13732,,2018-04-06 08:40:00,39.0
13733,,2018-04-06 08:50:00,37.4
13734,,2018-04-06 09:00:00,38.9
13735,,2018-04-06 09:10:00,42.0
13736,,2018-04-06 09:20:00,43.8
13737,,2018-04-06 09:30:00,44.1
13738,,2018-04-06 09:40:00,45.3
13739,,2018-04-06 09:50:00,47.7
13740,,2018-04-06 10:00:00,49.2
13741,,2018-04-06 10:10:00,46.6
13742,,2018-04-06 10:20:00,46.9
13743,,2018-04-06 10:30:00,47.5
13744,,2018-04-06 10:40:00,48.9
13745,,2018-04-06 10:50:00,48.0
13746,,2018-04-06 11:00:00,49.7
13747,,2018-04-06 11:10:00,48.5
13748,,2018-04-06 11:20:00,47.9
13749,,2018-04-06 11:30:00,47.6
13750,,2018-04-06 11:40:00,49.2
13751,,2018-04-06 11:50:00,50.1
13752,,2018-04-06 12:00:00,50.5
13753,,2018-04-06 12:10:00,52.3
13754,,2018-04-06 12:20:00,50.7
13755,,2018-04-06 12:30:00,50.1
13756,,2018-04-06 12:40:00,50.5
13757,,2018-04-06 12:50:00,46.2
13758,,2018-04-06 13:00:00,45.8
13759,,2018-04-06 13:10:00,45.8
13760,,2018-04-06 13:20:00,45.9
13761,,2018-04-06 13:30:00,50.5
13762,,2018-04-06 13:40:00,43.9
13763,,2018-04-06 13:50:00,44.6
13764,,2018-04-06 14:00:00,44.3
13765,,2018-04-06 14:10:00,40.2
13766,,2018-04-06 14:20:00,37.3
13767,,2018-04-06 14:30:00,33.0
13768,,2018-04-06 14:40:00,33.9
13769,,2018-04-06 14:50:00,34.0
13770,,2018-04-06 15:00:00,29.9
13771,,2018-04-06 15:10:00,27.2
13772,,2018-04-06 15:20:00,25.3
13773,,2018-04-06 15:30:00,22.9
13774,,2018-04-06 15:40:00,25.5
13775,,2018-04-06 15:50:00,24.7
13776,,2018-04-06 16:00:00,22.3
13777,,2018-04-06 16:10:00,22.2
13778,,2018-04-06 16:20:00,22.7
13779,,2018-04-06 16:30:00,22.5
13780,,2018-04-06 16:40:00,23.0
13781,,2018-04-06 16:50:00,21.0
13782,,2018-04-06 17:00:00,20.3
13783,,2018-04-06 17:10:00,20.6
13784,,2018-04-06 17:20:00,20.5
13785,,2018-04-06 17:30:00,19.6
13786,,2018-04-06 17:40:00,22.3
13787,,2018-04-06 17:50:00,21.5
13788,,2018-04-06 18:00:00,22.5
13789,,2018-04-06 18:10:00,20.6
13790,,2018-04-06 18:20:00,21.3
13791,,2018-04-06 18:30:00,22.6
13792,,2018-04-06 18:40:00,22.6
13793,,2018-04-06 18:50:00,20.9
13794,,2018-04-06 19:00:00,22.3
13795,,2018-04-06 19:10:00,20.5
13796,,2018-04-06 19:20:00,19.5
13797,,2018-04-06 19:30:00,19.4
13798,,2018-04-06 19:40:00,19.2
13799,,2018-04-06 19:50:00,19.1
13800,,2018-04-06 20:00:00,18.3
13801,,2018-04-06 20:10:00,17.3
13802,,2018-04-06 20:20:00,17.1
13803,,2018-04-06 20:30:00,15.5
13804,,2018-04-06 20:40:00,15.1
13805,,2018-04-06 20:50:00,16.2
13806,,2018-04-06 21:00:00,17.6
13807,,2018-04-06 21:10:00,19.2
13808,,2018-04-06 21:20:00,18.3
13809,,2018-04-06 21:30:00,17.6
13810,,2018-04-06 21:40:00,16.9
13811,,2018-04-06 21:50:00,16.2
13812,,2018-04-06 22:00:00,16.1
13813,,2018-04-06 22:10:00,15.0
13814,,2018-04-06 22:20:00,14.0
13815,,2018-04-06 22:30:00,13.3
13816,,2018-04-06 22:40:00,13.8
13817,,2018-04-06 22:50:00,13.4
13818,,2018-04-06 23:00:00,13.2
13819,,2018-04-06 23:10:00,13.2
13820,,2018-04-06 23:20:00,14.2
13821,,2018-04-06 23:30:00,14.3
13822,,2018-04-06 23:40:00,14.7
13823,,2018-04-06 23:50:00,13.8
13824,,2018-04-07 00:00:00,14.1
13825,,2018-04-07 00:10:00,14.5
13826,,2018-04-07 00:20:00,14.5
13827,,2018-04-07 00:30:00,13.6
13828,,2018-04-07 00:40:00,13.4
13829,,2018-04-07 00:50:00,13.5
13830,,2018-04-07 01:00:00,13.5
13831,,2018-04-07 01:10:00,13.9
13832,,2018-04-07 01:20:00,13.6
13833,,2018-04-07 01:30:00,13.8
13834,,2018-04-07 01:40:00,14.1
13835,,2018-04-07 01:50:00,13.5
13836,,2018-04-07 02:00:00,13.2
13837,,2018-04-07 02:10:00,13.5
13838,,2018-04-07 02:20:00,13.0
13839,,2018-04-07 02:30:00,13.6
13840,,2018-04-07 02:40:00,13.9
13841,,2018-04-07 02:50:00,14.6
13842,,2018-04-07 03:00:00,14.2
13843,,2018-04-07 03:10:00,13.8
13844,,2018-04-07 03:20:00,13.9
13845,,2018-04-07 03:30:00,13.5
13846,,2018-04-07 03:40:00,13.3
13847,,2018-04-07 03:50:00,13.2
13848,,2018-04-07 04:00:00,13.6
13849,,2018-04-07 04:10:00,13.2
13850,,2018-04-07 04:20:00,13.1
13851,,2018-04-07 04:30:00,14.2
13852,,2018-04-07 04:40:00,13.9
13853,,2018-04-07 04:50:00,13.7
13854,,2018-04-07 05:00:00,13.8
13855,,2018-04-07 05:10:00,13.3
13856,,2018-04-07 05:20:00,13.3
13857,,2018-04-07 05:30:00,13.9
13858,,2018-04-07 05:40:00,14.3
13859,,2018-04-07 05:50:00,14.0
13860,,2018-04-07 06:00:00,14.3
13861,,2018-04-07 06:10:00,14.0
13862,,2018-04-07 06:20:00,13.5
13863,,2018-04-07 06:30:00,13.8
13864,,2018-04-07 06:40:00,13.7
13865,,2018-04-07 06:50:00,13.7
13866,,2018-04-07 07:00:00,13.5
13867,,2018-04-07 07:10:00,14.2
13868,,2018-04-07 07:20:00,14.7
13869,,2018-04-07 07:30:00,13.6
13870,,2018-04-07 07:40:00,12.9
13871,,2018-04-07 07:50:00,12.3
13872,,2018-04-07 08:00:00,11.2
13873,12.4,2018-04-07 08:10:00,10.8
13874,12.64,2018-04-07 08:20:00,10.9
13875,12.8,2018-04-07 08:30:00,11.3
13876,12.72,2018-04-07 08:40:00,11.5
13877,12.825,2018-04-07 08:50:00,11.8
13878,12.96,2018-04-07 09:00:00,12.5
13879,13.1,2018-04-07 09:10:00,13.0
13880,13.16,2018-04-07 09:20:00,12.7
13881,13.2,2018-04-07 09:30:00,11.9
13882,13.3,2018-04-07 09:40:00,12.2
13883,13.54,2018-04-07 09:50:00,12.0
13884,13.74,2018-04-07 10:00:00,11.9
13885,14.1,2018-04-07 10:10:00,11.9
13886,14.419999999999998,2018-04-07 10:20:00,12.2
13887,14.7,2018-04-07 10:30:00,12.5
13888,14.7,2018-04-07 10:40:00,12.6
13889,14.84,2018-04-07 10:50:00,13.1
13890,14.76,2018-04-07 11:00:00,13.3
13891,14.78,2018-04-07 11:10:00,14.2
13892,14.64,2018-04-07 11:20:00,14.5
13893,14.62,2018-04-07 11:30:00,15.1
13894,14.580000000000002,2018-04-07 11:40:00,15.9
13895,14.56,2018-04-07 11:50:00,15.9
13896,14.62,2018-04-07 12:00:00,14.4
13897,14.4,2018-04-07 12:10:00,14.5
13898,14.62,2018-04-07 12:20:00,16.4
13899,15.080000000000002,2018-04-07 12:30:00,15.2
13900,15.14,2018-04-07 12:40:00,12.3
13901,15.16,2018-04-07 12:50:00,13.0
13902,15.179999999999998,2018-04-07 13:00:00,13.2
13903,15.24,2018-04-07 13:10:00,14.0
13904,15.06,2018-04-07 13:20:00,14.1
13905,15.1,2018-04-07 13:30:00,13.0
13906,15.24,2018-04-07 13:40:00,11.9
13907,15.419999999999998,2018-04-07 13:50:00,11.8
13908,15.48,2018-04-07 14:00:00,10.8
13909,15.46,2018-04-07 14:10:00,11.1
13910,15.46,2018-04-07 14:20:00,10.6
13911,15.56,2018-04-07 14:30:00,10.9
13912,15.62,2018-04-07 14:40:00,11.0
13913,15.66,2018-04-07 14:50:00,10.5
13914,15.88,2018-04-07 15:00:00,10.7
13915,15.8,2018-04-07 15:10:00,10.9
13916,15.38,2018-04-07 15:20:00,10.4
13917,14.68,2018-04-07 15:30:00,10.5
13918,13.98,2018-04-07 15:40:00,10.6
13919,13.7,2018-04-07 15:50:00,10.9
13920,13.74,2018-04-07 16:00:00,10.8
13921,14.14,2018-04-07 16:10:00,11.0
13922,14.22,2018-04-07 16:20:00,11.3
13923,14.44,2018-04-07 16:30:00,10.8
13924,14.580000000000002,2018-04-07 16:40:00,10.9
13925,14.72,2018-04-07 16:50:00,11.1
13926,14.96,2018-04-07 17:00:00,10.6
13927,15.0,2018-04-07 17:10:00,10.6
13928,14.98,2018-04-07 17:20:00,11.3
13929,15.080000000000002,2018-04-07 17:30:00,10.8
13930,14.98,2018-04-07 17:40:00,10.7
13931,14.919999999999998,2018-04-07 17:50:00,11.0
13932,14.820000000000002,2018-04-07 18:00:00,11.4
13933,14.64,2018-04-07 18:10:00,10.5
13934,14.46,2018-04-07 18:20:00,10.4
13935,14.5,2018-04-07 18:30:00,11.0
13936,14.4,2018-04-07 18:40:00,10.8
13937,14.28,2018-04-07 18:50:00,11.1
13938,14.419999999999998,2018-04-07 19:00:00,10.8
13939,14.56,2018-04-07 19:10:00,11.1
13940,14.78,2018-04-07 19:20:00,11.2
13941,14.766666666666666,2018-04-07 19:30:00,10.7
13942,,2018-04-07 19:40:00,10.3
13943,,2018-04-07 19:50:00,10.7
13944,,2018-04-07 20:00:00,10.6
13945,,2018-04-07 20:10:00,10.3
13946,,2018-04-07 20:20:00,11.0
13947,,2018-04-07 20:30:00,11.1
13948,,2018-04-07 20:40:00,11.0
13949,,2018-04-07 20:50:00,11.4
13950,,2018-04-07 21:00:00,12.4
13951,,2018-04-07 21:10:00,13.1
13952,,2018-04-07 21:20:00,12.3
13953,,2018-04-07 21:30:00,12.8
13954,,2018-04-07 21:40:00,12.8
13955,,2018-04-07 21:50:00,12.8
13956,,2018-04-07 22:00:00,13.2
13957,,2018-04-07 22:10:00,13.6
13958,,2018-04-07 22:20:00,13.6
13959,,2018-04-07 22:30:00,12.7
13960,,2018-04-07 22:40:00,12.5
13961,,2018-04-07 22:50:00,12.2
13962,,2018-04-07 23:00:00,12.8
13963,,2018-04-07 23:10:00,12.7
13964,,2018-04-07 23:20:00,12.9
13965,,2018-04-07 23:30:00,12.6
13966,,2018-04-07 23:40:00,12.9
13967,,2018-04-07 23:50:00,13.2
13968,,2018-04-08 00:00:00,13.2
13969,,2018-04-08 00:10:00,13.5
13970,,2018-04-08 00:20:00,13.5
13971,,2018-04-08 00:30:00,13.2
13972,,2018-04-08 00:40:00,12.8
13973,,2018-04-08 00:50:00,14.0
13974,,2018-04-08 01:00:00,13.2
13975,,2018-04-08 01:10:00,13.0
13976,,2018-04-08 01:20:00,14.0
13977,,2018-04-08 01:30:00,13.3
13978,,2018-04-08 01:40:00,12.8
13979,,2018-04-08 01:50:00,12.9
13980,,2018-04-08 02:00:00,13.0
13981,,2018-04-08 02:10:00,12.7
13982,,2018-04-08 02:20:00,12.9
13983,,2018-04-08 02:30:00,13.7
13984,,2018-04-08 02:40:00,14.1
13985,,2018-04-08 02:50:00,14.0
13986,,2018-04-08 03:00:00,13.2
13987,,2018-04-08 03:10:00,13.2
13988,,2018-04-08 03:20:00,13.1
13989,,2018-04-08 03:30:00,13.4
13990,,2018-04-08 03:40:00,13.4
13991,,2018-04-08 03:50:00,13.0
13992,,2018-04-08 04:00:00,12.9
13993,,2018-04-08 04:10:00,13.2
13994,,2018-04-08 04:20:00,13.2
13995,,2018-04-08 04:30:00,12.8
13996,,2018-04-08 04:40:00,13.1
13997,,2018-04-08 04:50:00,13.4
13998,,2018-04-08 05:00:00,12.6
13999,,2018-04-08 05:10:00,12.9
14000,,2018-04-08 05:20:00,13.7
14001,,2018-04-08 05:30:00,13.7
14002,,2018-04-08 05:40:00,13.2
14003,,2018-04-08 05:50:00,13.2
14004,,2018-04-08 06:00:00,13.4
14005,,2018-04-08 06:10:00,12.8
14006,,2018-04-08 06:20:00,13.1
14007,,2018-04-08 06:30:00,13.0
14008,,2018-04-08 06:40:00,12.9
14009,,2018-04-08 06:50:00,13.2
14010,,2018-04-08 07:00:00,13.5
14011,,2018-04-08 07:10:00,13.2
14012,,2018-04-08 07:20:00,13.1
14013,,2018-04-08 07:30:00,13.2
14014,,2018-04-08 07:40:00,12.6
14015,,2018-04-08 07:50:00,11.4
14016,,2018-04-08 08:00:00,10.7
14017,,2018-04-08 08:10:00,11.7
14018,,2018-04-08 08:20:00,11.3
14019,,2018-04-08 08:30:00,11.4
14020,,2018-04-08 08:40:00,11.5
14021,,2018-04-08 08:50:00,11.1
14022,,2018-04-08 09:00:00,10.7
14023,,2018-04-08 09:10:00,11.1
14024,,2018-04-08 09:20:00,11.8
14025,,2018-04-08 09:30:00,11.2
14026,,2018-04-08 09:40:00,10.9
14027,,2018-04-08 09:50:00,11.2
14028,,2018-04-08 10:00:00,10.9
14029,,2018-04-08 10:10:00,10.7
14030,,2018-04-08 10:20:00,10.8
14031,,2018-04-08 10:30:00,11.0
14032,,2018-04-08 10:40:00,11.0
14033,,2018-04-08 10:50:00,10.7
14034,,2018-04-08 11:00:00,10.7
14035,,2018-04-08 11:10:00,11.4
14036,,2018-04-08 11:20:00,11.1
14037,,2018-04-08 11:30:00,11.3
14038,,2018-04-08 11:40:00,11.5
14039,,2018-04-08 11:50:00,11.1
14040,,2018-04-08 12:00:00,10.6
14041,,2018-04-08 12:10:00,11.2
14042,,2018-04-08 12:20:00,11.0
14043,,2018-04-08 12:30:00,10.8
14044,,2018-04-08 12:40:00,11.3
14045,,2018-04-08 12:50:00,11.6
14046,,2018-04-08 13:00:00,11.8
14047,,2018-04-08 13:10:00,10.8
14048,,2018-04-08 13:20:00,11.2
14049,,2018-04-08 13:30:00,10.8
14050,,2018-04-08 13:40:00,10.8
14051,,2018-04-08 13:50:00,11.0
14052,,2018-04-08 14:00:00,10.8
14053,,2018-04-08 14:10:00,10.5
14054,,2018-04-08 14:20:00,11.6
14055,,2018-04-08 14:30:00,11.3
14056,,2018-04-08 14:40:00,11.1
14057,,2018-04-08 14:50:00,11.0
14058,,2018-04-08 15:00:00,11.3
14059,,2018-04-08 15:10:00,11.1
14060,,2018-04-08 15:20:00,11.0
14061,,2018-04-08 15:30:00,11.2
14062,,2018-04-08 15:40:00,10.9
14063,,2018-04-08 15:50:00,11.0
14064,,2018-04-08 16:00:00,11.2
14065,,2018-04-08 16:10:00,11.5
14066,,2018-04-08 16:20:00,10.9
14067,,2018-04-08 16:30:00,11.0
14068,,2018-04-08 16:40:00,11.1
14069,,2018-04-08 16:50:00,10.7
14070,,2018-04-08 17:00:00,10.6
14071,,2018-04-08 17:10:00,10.8
14072,,2018-04-08 17:20:00,11.0
14073,,2018-04-08 17:30:00,11.2
14074,,2018-04-08 17:40:00,11.1
14075,,2018-04-08 17:50:00,10.9
14076,,2018-04-08 18:00:00,10.7
14077,,2018-04-08 18:10:00,11.1
14078,,2018-04-08 18:20:00,12.8
14079,,2018-04-08 18:30:00,12.4
14080,,2018-04-08 18:40:00,12.0
14081,,2018-04-08 18:50:00,11.5
14082,,2018-04-08 19:00:00,11.2
14083,,2018-04-08 19:10:00,11.4
14084,,2018-04-08 19:20:00,12.4
14085,,2018-04-08 19:30:00,11.8
14086,,2018-04-08 19:40:00,12.5
14087,,2018-04-08 19:50:00,12.9
14088,,2018-04-08 20:00:00,12.9
14089,,2018-04-08 20:10:00,12.5
14090,,2018-04-08 20:20:00,13.4
14091,,2018-04-08 20:30:00,12.7
14092,,2018-04-08 20:40:00,12.7
14093,,2018-04-08 20:50:00,13.5
14094,,2018-04-08 21:00:00,12.4
14095,,2018-04-08 21:10:00,12.4
14096,,2018-04-08 21:20:00,12.7
14097,,2018-04-08 21:30:00,12.4
14098,,2018-04-08 21:40:00,12.4
14099,,2018-04-08 21:50:00,13.4
14100,,2018-04-08 22:00:00,13.1
14101,,2018-04-08 22:10:00,12.7
14102,,2018-04-08 22:20:00,13.3
14103,,2018-04-08 22:30:00,12.5
14104,,2018-04-08 22:40:00,13.0
14105,,2018-04-08 22:50:00,13.0
14106,,2018-04-08 23:00:00,13.0
14107,,2018-04-08 23:10:00,12.8
14108,,2018-04-08 23:20:00,13.4
14109,,2018-04-08 23:30:00,13.8
14110,,2018-04-08 23:40:00,13.2
14111,,2018-04-08 23:50:00,13.2
14112,,2018-04-09 00:00:00,12.9
14113,,2018-04-09 00:10:00,13.1
14114,,2018-04-09 00:20:00,12.5
14115,,2018-04-09 00:30:00,12.9
14116,,2018-04-09 00:40:00,12.8
14117,,2018-04-09 00:50:00,12.9
14118,,2018-04-09 01:00:00,13.5
14119,,2018-04-09 01:10:00,13.4
14120,,2018-04-09 01:20:00,13.8
14121,,2018-04-09 01:30:00,13.1
14122,,2018-04-09 01:40:00,12.8
14123,,2018-04-09 01:50:00,12.9
14124,,2018-04-09 02:00:00,12.9
14125,,2018-04-09 02:10:00,13.2
14126,,2018-04-09 02:20:00,13.4
14127,,2018-04-09 02:30:00,13.5
14128,,2018-04-09 02:40:00,13.2
14129,,2018-04-09 02:50:00,12.9
14130,,2018-04-09 03:00:00,13.1
14131,,2018-04-09 03:10:00,13.0
14132,,2018-04-09 03:20:00,12.9
14133,,2018-04-09 03:30:00,12.9
14134,,2018-04-09 03:40:00,13.4
14135,,2018-04-09 03:50:00,13.2
14136,,2018-04-09 04:00:00,13.4
14137,,2018-04-09 04:10:00,13.0
14138,,2018-04-09 04:20:00,12.9
14139,,2018-04-09 04:30:00,13.7
14140,,2018-04-09 04:40:00,14.9
14141,,2018-04-09 04:50:00,13.4
14142,,2018-04-09 05:00:00,12.9
14143,,2018-04-09 05:10:00,13.4
14144,,2018-04-09 05:20:00,13.1
14145,,2018-04-09 05:30:00,13.1
14146,,2018-04-09 05:40:00,13.1
14147,,2018-04-09 05:50:00,13.5
14148,,2018-04-09 06:00:00,15.5
14149,,2018-04-09 06:10:00,15.8
14150,,2018-04-09 06:20:00,16.6
14151,,2018-04-09 06:30:00,17.8
14152,,2018-04-09 06:40:00,18.4
14153,,2018-04-09 06:50:00,18.8
14154,,2018-04-09 07:00:00,19.2
14155,,2018-04-09 07:10:00,18.5
14156,11.2,2018-04-09 07:20:00,20.6
14157,11.3,2018-04-09 07:30:00,27.3
14158,11.425,2018-04-09 07:40:00,27.5
14159,11.4,2018-04-09 07:50:00,35.4
14160,11.44,2018-04-09 08:00:00,33.2
14161,11.62,2018-04-09 08:10:00,39.9
14162,11.96,2018-04-09 08:20:00,40.0
14163,12.36,2018-04-09 08:30:00,37.7
14164,12.64,2018-04-09 08:40:00,37.9
14165,12.84,2018-04-09 08:50:00,41.6
14166,13.02,2018-04-09 09:00:00,46.9
14167,13.14,2018-04-09 09:10:00,47.7
14168,13.28,2018-04-09 09:20:00,49.5
14169,13.4,2018-04-09 09:30:00,52.7
14170,13.28,2018-04-09 09:40:00,52.6
14171,13.12,2018-04-09 09:50:00,55.1
14172,13.12,2018-04-09 10:00:00,58.9
14173,13.2,2018-04-09 10:10:00,58.9
14174,12.84,2018-04-09 10:20:00,57.7
14175,13.12,2018-04-09 10:30:00,56.7
14176,13.6,2018-04-09 10:40:00,56.2
14177,13.8,2018-04-09 10:50:00,55.1
14178,13.98,2018-04-09 11:00:00,54.5
14179,14.1,2018-04-09 11:10:00,55.3
14180,14.34,2018-04-09 11:20:00,54.1
14181,14.4,2018-04-09 11:30:00,52.9
14182,14.56,2018-04-09 11:40:00,54.7
14183,14.72,2018-04-09 11:50:00,52.4
14184,14.82,2018-04-09 12:00:00,50.6
14185,14.66,2018-04-09 12:10:00,51.8
14186,14.7,2018-04-09 12:20:00,51.1
14187,14.76,2018-04-09 12:30:00,53.3
14188,14.82,2018-04-09 12:40:00,54.4
14189,14.820000000000002,2018-04-09 12:50:00,54.0
14190,14.8,2018-04-09 13:00:00,54.7
14191,14.84,2018-04-09 13:10:00,54.7
14192,15.080000000000002,2018-04-09 13:20:00,52.4
14193,15.16,2018-04-09 13:30:00,51.1
14194,15.34,2018-04-09 13:40:00,46.1
14195,15.26,2018-04-09 13:50:00,46.5
14196,15.28,2018-04-09 14:00:00,47.8
14197,15.24,2018-04-09 14:10:00,48.5
14198,15.38,2018-04-09 14:20:00,51.3
14199,15.36,2018-04-09 14:30:00,47.5
14200,15.18,2018-04-09 14:40:00,42.5
14201,15.12,2018-04-09 14:50:00,41.6
14202,15.24,2018-04-09 15:00:00,39.0
14203,15.44,2018-04-09 15:10:00,39.0
14204,15.26,2018-04-09 15:20:00,33.9
14205,15.28,2018-04-09 15:30:00,30.3
14206,15.419999999999998,2018-04-09 15:40:00,30.3
14207,15.36,2018-04-09 15:50:00,29.9
14208,15.52,2018-04-09 16:00:00,27.5
14209,15.52,2018-04-09 16:10:00,27.0
14210,15.36,2018-04-09 16:20:00,26.7
14211,15.38,2018-04-09 16:30:00,26.2
14212,15.46,2018-04-09 16:40:00,27.1
14213,15.46,2018-04-09 16:50:00,27.2
14214,15.38,2018-04-09 17:00:00,30.3
14215,15.36,2018-04-09 17:10:00,31.9
14216,15.16,2018-04-09 17:20:00,31.7
14217,15.24,2018-04-09 17:30:00,33.2
14218,15.06,2018-04-09 17:40:00,32.3
14219,15.080000000000002,2018-04-09 17:50:00,31.1
14220,15.0,2018-04-09 18:00:00,30.6
14221,14.84,2018-04-09 18:10:00,29.6
14222,14.78,2018-04-09 18:20:00,29.8
14223,14.7,2018-04-09 18:30:00,30.7
14224,14.6,2018-04-09 18:40:00,31.0
14225,14.4,2018-04-09 18:50:00,29.5
14226,14.18,2018-04-09 19:00:00,29.8
14227,14.14,2018-04-09 19:10:00,28.6
14228,14.14,2018-04-09 19:20:00,29.2
14229,14.04,2018-04-09 19:30:00,26.0
14230,13.98,2018-04-09 19:40:00,26.5
14231,13.919999999999998,2018-04-09 19:50:00,26.5
14232,13.85,2018-04-09 20:00:00,24.9
14233,13.75,2018-04-09 20:10:00,22.4
14234,13.7,2018-04-09 20:20:00,22.5
14235,13.6,2018-04-09 20:30:00,20.6
14236,13.54,2018-04-09 20:40:00,18.8
14237,13.48,2018-04-09 20:50:00,19.9
14238,13.375,2018-04-09 21:00:00,21.3
14239,13.28,2018-04-09 21:10:00,21.9
14240,13.179999999999998,2018-04-09 21:20:00,19.8
14241,13.233333333333334,2018-04-09 21:30:00,18.1
14242,13.275,2018-04-09 21:40:00,18.1
14243,13.38,2018-04-09 21:50:00,17.0
14244,13.36,2018-04-09 22:00:00,16.4
14245,13.425,2018-04-09 22:10:00,14.3
14246,13.419999999999998,2018-04-09 22:20:00,13.1
14247,13.46,2018-04-09 22:30:00,13.6
14248,13.6,2018-04-09 22:40:00,14.2
14249,13.625,2018-04-09 22:50:00,13.7
14250,13.78,2018-04-09 23:00:00,14.5
14251,13.84,2018-04-09 23:10:00,13.4
14252,13.22,2018-04-09 23:20:00,13.1
14253,13.080000000000002,2018-04-09 23:30:00,12.2
14254,13.06,2018-04-09 23:40:00,13.0
14255,12.52,2018-04-09 23:50:00,13.0
14256,12.16,2018-04-10 00:00:00,13.3
14257,12.04,2018-04-10 00:10:00,14.0
14258,11.76,2018-04-10 00:20:00,14.3
14259,11.66,2018-04-10 00:30:00,13.7
14260,11.8,2018-04-10 00:40:00,14.5
14261,11.9,2018-04-10 00:50:00,12.9
14262,11.96,2018-04-10 01:00:00,13.4
14263,11.76,2018-04-10 01:10:00,13.3
14264,11.94,2018-04-10 01:20:00,13.0
14265,12.28,2018-04-10 01:30:00,13.2
14266,12.24,2018-04-10 01:40:00,13.5
14267,12.02,2018-04-10 01:50:00,13.3
14268,11.88,2018-04-10 02:00:00,13.3
14269,11.66,2018-04-10 02:10:00,13.0
14270,11.725,2018-04-10 02:20:00,13.3
14271,11.8,2018-04-10 02:30:00,13.5
14272,12.02,2018-04-10 02:40:00,13.3
14273,11.78,2018-04-10 02:50:00,13.3
14274,11.7,2018-04-10 03:00:00,13.5
14275,11.8,2018-04-10 03:10:00,13.6
14276,11.84,2018-04-10 03:20:00,13.2
14277,12.06,2018-04-10 03:30:00,13.6
14278,12.46,2018-04-10 03:40:00,13.5
14279,12.6,2018-04-10 03:50:00,13.9
14280,12.76,2018-04-10 04:00:00,13.5
14281,12.919999999999998,2018-04-10 04:10:00,13.4
14282,12.74,2018-04-10 04:20:00,13.4
14283,12.575,2018-04-10 04:30:00,13.7
14284,12.625,2018-04-10 04:40:00,13.7
14285,12.58,2018-04-10 04:50:00,13.5
14286,12.525,2018-04-10 05:00:00,13.9
14287,12.6,2018-04-10 05:10:00,13.2
14288,12.5,2018-04-10 05:20:00,13.6
14289,12.575,2018-04-10 05:30:00,13.9
14290,12.78,2018-04-10 05:40:00,13.7
14291,12.72,2018-04-10 05:50:00,13.3
14292,12.9,2018-04-10 06:00:00,17.1
14293,13.025,2018-04-10 06:10:00,16.5
14294,12.96,2018-04-10 06:20:00,17.8
14295,13.06,2018-04-10 06:30:00,17.0
14296,13.080000000000002,2018-04-10 06:40:00,17.3
14297,13.125,2018-04-10 06:50:00,18.6
14298,13.24,2018-04-10 07:00:00,18.9
14299,13.3,2018-04-10 07:10:00,18.1
14300,13.3,2018-04-10 07:20:00,20.0
14301,13.3,2018-04-10 07:30:00,26.5
14302,13.38,2018-04-10 07:40:00,30.5
14303,13.46,2018-04-10 07:50:00,35.1
14304,13.48,2018-04-10 08:00:00,35.6
14305,13.320000000000002,2018-04-10 08:10:00,40.5
14306,13.3,2018-04-10 08:20:00,38.5
14307,13.46,2018-04-10 08:30:00,38.3
14308,13.625,2018-04-10 08:40:00,40.8
14309,13.82,2018-04-10 08:50:00,42.3
14310,14.22,2018-04-10 09:00:00,43.4
14311,14.28,2018-04-10 09:10:00,46.2
14312,13.98,2018-04-10 09:20:00,48.2
14313,13.679999999999998,2018-04-10 09:30:00,47.2
14314,13.5,2018-04-10 09:40:00,50.3
14315,13.5,2018-04-10 09:50:00,52.8
14316,13.54,2018-04-10 10:00:00,54.8
14317,13.6,2018-04-10 10:10:00,54.0
14318,13.62,2018-04-10 10:20:00,55.6
14319,13.96,2018-04-10 10:30:00,54.8
14320,14.24,2018-04-10 10:40:00,56.0
14321,14.32,2018-04-10 10:50:00,55.7
14322,14.3,2018-04-10 11:00:00,54.1
14323,14.24,2018-04-10 11:10:00,57.0
14324,14.14,2018-04-10 11:20:00,58.1
14325,14.1,2018-04-10 11:30:00,60.4
14326,14.1,2018-04-10 11:40:00,59.1
14327,14.179999999999998,2018-04-10 11:50:00,59.1
14328,14.12,2018-04-10 12:00:00,59.1
14329,13.98,2018-04-10 12:10:00,57.1
14330,13.98,2018-04-10 12:20:00,58.2
14331,14.04,2018-04-10 12:30:00,54.2
14332,14.080000000000002,2018-04-10 12:40:00,55.4
14333,14.32,2018-04-10 12:50:00,59.0
14334,14.56,2018-04-10 13:00:00,59.1
14335,14.38,2018-04-10 13:10:00,56.1
14336,14.419999999999998,2018-04-10 13:20:00,57.2
14337,14.56,2018-04-10 13:30:00,55.5
14338,14.52,2018-04-10 13:40:00,54.2
14339,14.38,2018-04-10 13:50:00,53.9
14340,14.6,2018-04-10 14:00:00,52.8
14341,14.72,2018-04-10 14:10:00,53.6
14342,14.68,2018-04-10 14:20:00,52.6
14343,14.56,2018-04-10 14:30:00,48.5
