date,power
16/02/2018 12:40,58.5
16/02/2018 12:50,57.0
16/02/2018 13:00,55.2
16/02/2018 13:10,54.2
16/02/2018 13:20,52.8
16/02/2018 13:30,51.3
16/02/2018 13:40,53.6
16/02/2018 13:50,55.2
16/02/2018 14:00,49.6
16/02/2018 14:10,45.7
16/02/2018 14:20,45.5
16/02/2018 14:30,43.3
16/02/2018 14:40,40.0
16/02/2018 14:50,38.2
16/02/2018 15:00,30.8
16/02/2018 15:10,34.7
16/02/2018 15:20,31.1
16/02/2018 15:30,30.3
16/02/2018 15:40,30.0
16/02/2018 15:50,26.1
16/02/2018 16:00,27.0
16/02/2018 16:10,24.8
16/02/2018 16:20,24.7
16/02/2018 16:30,25.0
16/02/2018 16:40,23.6
16/02/2018 16:50,22.8
16/02/2018 17:00,24.7
16/02/2018 17:10,24.7
16/02/2018 17:20,23.5
16/02/2018 17:30,24.5
16/02/2018 17:40,24.5
16/02/2018 17:50,24.8
16/02/2018 18:00,25.3
16/02/2018 18:10,25.9
16/02/2018 18:20,24.5
16/02/2018 18:30,25.5
16/02/2018 18:40,26.7
16/02/2018 18:50,29.8
16/02/2018 19:00,30.2
16/02/2018 19:10,28.2
16/02/2018 19:20,27.5
16/02/2018 19:30,25.9
16/02/2018 19:40,25.1
16/02/2018 19:50,24.9
16/02/2018 20:00,24.4
16/02/2018 20:10,24.1
16/02/2018 20:20,23.7
16/02/2018 20:30,22.9
16/02/2018 20:40,22.3
16/02/2018 20:50,21.9
16/02/2018 21:00,20.4
16/02/2018 21:10,19.5
16/02/2018 21:20,18.1
16/02/2018 21:30,18.2
16/02/2018 21:40,17.3
16/02/2018 21:50,17.7
16/02/2018 22:00,17.5
16/02/2018 22:10,14.6
16/02/2018 22:20,14.5
16/02/2018 22:30,14.5
16/02/2018 22:40,14.1
16/02/2018 22:50,13.9
16/02/2018 23:00,14.3
16/02/2018 23:10,15.0
16/02/2018 23:20,14.5
16/02/2018 23:30,15.0
16/02/2018 23:40,14.9
16/02/2018 23:50,14.1
17/02/2018 0:00,13.9
17/02/2018 0:10,14.0
17/02/2018 0:20,14.6
17/02/2018 0:30,14.8
17/02/2018 0:40,14.2
17/02/2018 0:50,14.6
17/02/2018 1:00,14.2
17/02/2018 1:10,14.2
17/02/2018 1:20,14.4
17/02/2018 1:30,14.4
17/02/2018 1:40,14.6
17/02/2018 1:50,15.5
17/02/2018 2:00,14.8
17/02/2018 2:10,14.7
17/02/2018 2:20,14.2
17/02/2018 2:30,14.1
17/02/2018 2:40,14.0
17/02/2018 2:50,14.3
17/02/2018 3:00,15.0
17/02/2018 3:10,14.4
17/02/2018 3:20,14.5
17/02/2018 3:30,14.8
17/02/2018 3:40,14.3
17/02/2018 3:50,14.8
17/02/2018 4:00,14.6
17/02/2018 4:10,14.1
17/02/2018 4:20,14.1
17/02/2018 4:30,14.0
17/02/2018 4:40,14.2
17/02/2018 4:50,14.5
17/02/2018 5:00,14.5
17/02/2018 5:10,14.7
17/02/2018 5:20,14.7
17/02/2018 5:30,14.6
17/02/2018 5:40,13.9
17/02/2018 5:50,14.4
17/02/2018 6:00,14.8
17/02/2018 6:10,14.4
17/02/2018 6:20,15.0
17/02/2018 6:30,14.4
17/02/2018 6:40,14.9
17/02/2018 6:50,15.0
17/02/2018 7:00,14.4
17/02/2018 7:10,14.0
17/02/2018 7:20,14.2
17/02/2018 7:30,14.1
17/02/2018 7:40,14.7
17/02/2018 7:50,14.5
17/02/2018 8:00,14.9
17/02/2018 8:10,15.2
17/02/2018 8:20,13.7
17/02/2018 8:30,13.6
17/02/2018 8:40,12.4
17/02/2018 8:50,13.1
17/02/2018 9:00,13.0
17/02/2018 9:10,13.5
17/02/2018 11:50,15.0
17/02/2018 12:00,13.3
17/02/2018 12:10,13.5
17/02/2018 12:20,13.9
17/02/2018 12:30,14.5
17/02/2018 12:40,13.8
17/02/2018 12:50,13.9
17/02/2018 13:00,13.7
17/02/2018 13:10,13.8
17/02/2018 13:20,14.0
17/02/2018 13:30,13.2
17/02/2018 13:40,13.4
17/02/2018 13:50,13.5
17/02/2018 14:00,12.4
17/02/2018 14:10,12.4
17/02/2018 14:20,12.8
17/02/2018 14:30,12.2
17/02/2018 14:40,12.6
17/02/2018 14:50,11.9
17/02/2018 15:00,12.0
17/02/2018 15:10,11.7
17/02/2018 15:20,12.1
17/02/2018 15:30,12.3
17/02/2018 15:40,12.7
17/02/2018 15:50,11.9
17/02/2018 16:00,12.1
17/02/2018 16:10,12.4
17/02/2018 16:20,11.9
17/02/2018 16:30,12.6
17/02/2018 16:40,11.7
17/02/2018 16:50,12.5
17/02/2018 17:00,12.6
17/02/2018 17:10,12.2
17/02/2018 17:20,12.7
17/02/2018 17:30,12.4
17/02/2018 17:40,13.3
17/02/2018 17:50,12.2
17/02/2018 18:00,13.1
17/02/2018 18:10,12.4
17/02/2018 18:20,13.0
17/02/2018 18:30,13.1
17/02/2018 18:40,13.6
17/02/2018 18:50,15.0
17/02/2018 19:00,14.9
17/02/2018 19:10,15.0
17/02/2018 19:20,15.1
17/02/2018 19:30,14.9
17/02/2018 19:40,14.9
17/02/2018 19:50,15.0
17/02/2018 20:00,15.0
17/02/2018 20:10,15.1
17/02/2018 20:20,14.8
17/02/2018 20:30,15.4
17/02/2018 20:40,14.6
17/02/2018 20:50,15.3
17/02/2018 21:00,14.7
17/02/2018 21:10,15.1
17/02/2018 21:20,14.7
17/02/2018 21:30,14.1
17/02/2018 21:40,14.4
17/02/2018 21:50,14.7
17/02/2018 22:00,15.1
17/02/2018 22:10,14.0
17/02/2018 22:20,13.9
17/02/2018 22:30,14.0
17/02/2018 22:40,13.9
17/02/2018 22:50,13.9
17/02/2018 23:00,13.7
17/02/2018 23:10,13.6
17/02/2018 23:20,14.2
17/02/2018 23:30,15.6
17/02/2018 23:40,14.3
17/02/2018 23:50,13.6
18/02/2018 0:00,14.3
18/02/2018 0:10,14.5
18/02/2018 0:20,14.3
18/02/2018 0:30,14.3
18/02/2018 0:40,14.6
18/02/2018 0:50,13.9
18/02/2018 1:00,14.4
18/02/2018 1:10,15.5
18/02/2018 1:20,14.6
18/02/2018 1:30,13.8
18/02/2018 1:40,13.9
18/02/2018 1:50,14.6
18/02/2018 2:00,14.1
18/02/2018 2:10,14.4
18/02/2018 2:20,14.5
18/02/2018 2:30,14.7
18/02/2018 2:40,15.0
18/02/2018 2:50,14.5
18/02/2018 3:00,14.2
18/02/2018 3:10,14.1
18/02/2018 3:20,13.9
18/02/2018 3:30,14.1
18/02/2018 3:40,13.9
18/02/2018 3:50,14.7
18/02/2018 4:00,14.6
18/02/2018 4:10,15.2
18/02/2018 4:20,14.8
18/02/2018 4:30,15.0
18/02/2018 4:40,14.8
18/02/2018 4:50,14.2
18/02/2018 5:00,14.3
18/02/2018 5:10,14.1
18/02/2018 5:20,14.6
18/02/2018 5:30,15.0
18/02/2018 5:40,14.8
18/02/2018 5:50,14.6
18/02/2018 6:00,14.7
18/02/2018 6:10,14.5
18/02/2018 6:20,14.5
18/02/2018 6:30,14.2
18/02/2018 6:40,14.6
18/02/2018 6:50,14.6
18/02/2018 7:00,14.5
18/02/2018 7:10,14.6
18/02/2018 7:20,14.6
18/02/2018 7:30,14.5
18/02/2018 7:40,13.7
18/02/2018 7:50,15.6
18/02/2018 8:00,14.4
18/02/2018 8:10,13.4
18/02/2018 8:20,13.3
18/02/2018 8:30,12.9
18/02/2018 8:40,13.0
18/02/2018 8:50,13.0
18/02/2018 9:00,13.5
18/02/2018 9:10,12.7
18/02/2018 9:20,13.2
18/02/2018 9:30,12.6
18/02/2018 9:40,12.5
18/02/2018 9:50,12.7
18/02/2018 10:00,12.2
18/02/2018 10:10,12.3
18/02/2018 10:20,12.7
18/02/2018 10:30,12.7
18/02/2018 10:40,12.7
18/02/2018 10:50,12.6
18/02/2018 11:00,12.6
18/02/2018 11:10,12.3
18/02/2018 11:20,12.3
18/02/2018 11:30,12.4
18/02/2018 11:40,12.0
18/02/2018 11:50,12.8
18/02/2018 12:00,12.5
18/02/2018 12:10,12.6
18/02/2018 12:20,12.5
18/02/2018 12:30,12.2
18/02/2018 12:40,12.7
18/02/2018 12:50,12.2
18/02/2018 13:00,12.7
18/02/2018 13:10,12.2
18/02/2018 13:20,12.0
18/02/2018 13:30,12.2
18/02/2018 13:40,12.4
18/02/2018 13:50,12.9
18/02/2018 14:00,12.0
18/02/2018 14:10,12.6
18/02/2018 14:20,13.1
18/02/2018 14:30,12.5
18/02/2018 14:40,12.0
18/02/2018 14:50,12.2
18/02/2018 15:00,12.4
18/02/2018 15:10,12.5
18/02/2018 15:20,12.5
18/02/2018 15:30,12.5
18/02/2018 15:40,12.4
18/02/2018 15:50,11.8
18/02/2018 16:00,12.2
18/02/2018 16:10,12.1
18/02/2018 16:20,12.4
18/02/2018 16:30,11.8
18/02/2018 16:40,12.6
18/02/2018 16:50,13.1
18/02/2018 17:00,12.5
18/02/2018 17:10,12.6
18/02/2018 17:20,11.8
18/02/2018 17:30,12.7
18/02/2018 17:40,12.0
18/02/2018 17:50,12.7
18/02/2018 18:00,13.0
18/02/2018 18:10,12.5
18/02/2018 18:20,12.8
18/02/2018 18:30,13.9
18/02/2018 18:40,15.2
18/02/2018 18:50,16.7
18/02/2018 19:00,16.7
18/02/2018 19:10,16.6
18/02/2018 19:20,16.7
18/02/2018 19:30,16.4
18/02/2018 19:40,17.2
18/02/2018 19:50,16.2
18/02/2018 20:00,16.3
18/02/2018 20:10,16.7
18/02/2018 20:20,16.0
18/02/2018 20:30,15.1
18/02/2018 20:40,15.4
18/02/2018 20:50,15.0
18/02/2018 21:00,13.7
18/02/2018 21:10,13.9
18/02/2018 21:20,14.1
18/02/2018 21:30,14.9
18/02/2018 21:40,14.4
18/02/2018 21:50,14.3
18/02/2018 22:00,14.7
18/02/2018 22:10,14.6
18/02/2018 22:20,15.1
18/02/2018 22:30,13.7
18/02/2018 22:40,13.7
18/02/2018 22:50,14.2
18/02/2018 23:00,14.1
18/02/2018 23:10,14.6
18/02/2018 23:20,15.1
18/02/2018 23:30,15.4
18/02/2018 23:40,14.2
18/02/2018 23:50,14.2
19/02/2018 0:00,13.9
19/02/2018 0:10,14.5
19/02/2018 0:20,13.9
19/02/2018 0:30,14.4
19/02/2018 0:40,15.2
19/02/2018 0:50,13.7
19/02/2018 1:00,14.4
19/02/2018 1:10,14.1
19/02/2018 1:20,14.0
19/02/2018 1:30,13.8
19/02/2018 1:40,14.0
19/02/2018 1:50,13.8
19/02/2018 2:00,14.0
19/02/2018 2:10,14.5
19/02/2018 2:20,14.6
19/02/2018 2:30,14.5
19/02/2018 2:40,13.8
19/02/2018 2:50,14.0
19/02/2018 3:00,13.7
19/02/2018 3:10,13.9
19/02/2018 3:20,13.9
19/02/2018 3:30,14.3
19/02/2018 3:40,14.8
19/02/2018 3:50,14.1
19/02/2018 4:00,14.9
19/02/2018 4:10,14.5
19/02/2018 4:20,14.7
19/02/2018 4:30,14.0
19/02/2018 4:40,14.2
19/02/2018 4:50,14.5
19/02/2018 5:00,13.8
19/02/2018 5:10,13.8
19/02/2018 5:20,14.9
19/02/2018 5:30,15.2
19/02/2018 5:40,14.8
19/02/2018 5:50,14.9
19/02/2018 6:00,17.3
19/02/2018 6:10,17.6
19/02/2018 6:20,18.1
19/02/2018 6:30,19.3
19/02/2018 6:40,18.9
19/02/2018 6:50,17.9
19/02/2018 7:00,19.1
19/02/2018 7:10,18.4
19/02/2018 7:20,21.2
19/02/2018 7:30,30.2
19/02/2018 7:40,38.0
19/02/2018 7:50,43.9
19/02/2018 8:00,45.3
19/02/2018 8:10,46.0
19/02/2018 8:20,47.5
19/02/2018 8:30,42.6
19/02/2018 8:40,47.4
19/02/2018 8:50,51.1
19/02/2018 9:00,56.2
19/02/2018 9:10,52.6
19/02/2018 9:20,53.0
19/02/2018 9:30,60.9
19/02/2018 9:40,61.9
19/02/2018 9:50,60.4
19/02/2018 10:00,60.7
19/02/2018 10:10,60.5
19/02/2018 10:20,62.1
19/02/2018 10:30,62.2
19/02/2018 10:40,57.9
19/02/2018 10:50,58.9
19/02/2018 11:00,58.8
19/02/2018 11:10,60.1
19/02/2018 11:20,59.9
19/02/2018 11:30,61.6
19/02/2018 11:40,60.4
19/02/2018 11:50,61.5
19/02/2018 12:00,59.4
19/02/2018 12:10,58.7
19/02/2018 12:20,57.2
19/02/2018 12:30,55.3
19/02/2018 12:40,52.7
19/02/2018 12:50,52.9
19/02/2018 13:00,53.0
19/02/2018 13:10,49.1
19/02/2018 13:20,50.2
19/02/2018 13:30,52.6
19/02/2018 13:40,52.1
19/02/2018 13:50,48.0
19/02/2018 14:00,46.0
19/02/2018 14:10,48.8
19/02/2018 14:20,52.4
19/02/2018 14:30,44.5
19/02/2018 14:40,46.0
19/02/2018 14:50,42.6
19/02/2018 15:00,34.7
19/02/2018 15:10,33.4
19/02/2018 15:20,33.1
19/02/2018 15:30,33.4
19/02/2018 15:40,32.7
19/02/2018 15:50,33.4
19/02/2018 16:00,31.7
19/02/2018 16:10,31.6
19/02/2018 16:20,29.9
19/02/2018 16:30,28.9
19/02/2018 16:40,28.1
19/02/2018 16:50,28.4
19/02/2018 17:00,26.7
19/02/2018 17:10,26.5
19/02/2018 17:20,30.7
19/02/2018 17:30,28.6
19/02/2018 17:40,29.2
19/02/2018 17:50,30.1
19/02/2018 18:00,32.0
19/02/2018 18:10,33.1
19/02/2018 18:20,34.5
19/02/2018 18:30,33.4
19/02/2018 18:40,33.6
19/02/2018 18:50,34.9
19/02/2018 19:00,35.5
19/02/2018 19:10,36.1
19/02/2018 19:20,34.2
19/02/2018 19:30,34.2
19/02/2018 19:40,34.5
19/02/2018 19:50,31.6
19/02/2018 20:00,26.5
19/02/2018 20:10,25.6
19/02/2018 20:20,24.1
19/02/2018 20:30,25.9
19/02/2018 20:40,24.0
19/02/2018 20:50,24.3
19/02/2018 21:00,22.7
19/02/2018 21:10,20.6
19/02/2018 21:20,22.9
19/02/2018 21:30,20.3
19/02/2018 21:40,17.8
19/02/2018 21:50,17.0
19/02/2018 22:00,16.0
19/02/2018 22:10,13.9
19/02/2018 22:20,13.0
19/02/2018 22:30,12.8
19/02/2018 22:40,13.2
19/02/2018 22:50,13.1
19/02/2018 23:00,12.8
19/02/2018 23:10,12.8
19/02/2018 23:20,13.3
19/02/2018 23:30,12.8
19/02/2018 23:40,13.2
19/02/2018 23:50,13.1
20/02/2018 0:00,14.2
20/02/2018 0:10,13.6
20/02/2018 0:20,13.9
20/02/2018 0:30,13.3
20/02/2018 0:40,13.7
20/02/2018 0:50,13.4
20/02/2018 1:00,13.1
20/02/2018 1:10,12.9
20/02/2018 1:20,13.4
20/02/2018 1:30,13.3
20/02/2018 1:40,13.6
20/02/2018 1:50,14.1
20/02/2018 2:00,13.1
20/02/2018 2:10,13.2
20/02/2018 2:20,13.3
20/02/2018 2:30,13.8
20/02/2018 2:40,13.1
20/02/2018 2:50,14.5
20/02/2018 3:00,14.2
20/02/2018 3:10,13.9
20/02/2018 3:20,14.3
20/02/2018 3:30,13.7
20/02/2018 3:40,13.6
20/02/2018 3:50,13.4
20/02/2018 4:00,13.3
20/02/2018 4:10,13.5
20/02/2018 4:20,13.9
20/02/2018 4:30,13.1
20/02/2018 4:40,13.5
20/02/2018 4:50,13.8
20/02/2018 5:00,13.7
20/02/2018 5:10,13.1
20/02/2018 5:20,13.7
20/02/2018 5:30,13.8
20/02/2018 5:40,13.7
20/02/2018 5:50,14.6
20/02/2018 6:00,17.0
20/02/2018 6:10,16.9
20/02/2018 6:20,17.0
20/02/2018 6:30,18.6
20/02/2018 6:40,18.9
20/02/2018 6:50,17.4
20/02/2018 7:00,17.7
20/02/2018 7:10,18.0
20/02/2018 7:20,18.4
20/02/2018 7:30,30.7
20/02/2018 7:40,38.0
20/02/2018 7:50,43.3
20/02/2018 8:00,44.9
20/02/2018 8:10,45.8
20/02/2018 8:20,42.7
20/02/2018 8:30,42.9
20/02/2018 8:40,49.0
20/02/2018 8:50,48.7
20/02/2018 9:00,49.2
20/02/2018 9:10,52.6
20/02/2018 9:20,52.9
20/02/2018 9:30,54.1
20/02/2018 9:40,54.8
20/02/2018 9:50,58.0
20/02/2018 10:00,56.8
20/02/2018 10:10,60.0
20/02/2018 10:20,61.9
20/02/2018 10:30,57.2
20/02/2018 10:40,59.1
20/02/2018 10:50,58.6
20/02/2018 11:00,60.2
20/02/2018 11:10,60.5
20/02/2018 11:20,60.3
20/02/2018 11:30,63.6
20/02/2018 11:40,58.2
20/02/2018 11:50,61.6
20/02/2018 12:00,62.0
20/02/2018 12:10,60.3
20/02/2018 12:20,61.1
20/02/2018 12:30,63.4
20/02/2018 12:40,60.8
20/02/2018 12:50,59.2
20/02/2018 13:00,60.7
20/02/2018 13:10,60.0
20/02/2018 13:20,58.3
20/02/2018 13:30,58.7
20/02/2018 13:40,56.1
20/02/2018 13:50,54.8
20/02/2018 14:00,56.4
20/02/2018 14:10,52.0
20/02/2018 14:20,51.6
20/02/2018 14:30,51.1
20/02/2018 14:40,48.1
20/02/2018 14:50,40.0
20/02/2018 15:00,36.5
20/02/2018 15:10,34.0
20/02/2018 15:20,33.7
20/02/2018 15:30,34.7
20/02/2018 15:40,30.1
20/02/2018 15:50,29.4
20/02/2018 16:00,30.8
20/02/2018 16:10,28.8
20/02/2018 16:20,28.6
20/02/2018 16:30,26.5
20/02/2018 16:40,25.8
20/02/2018 16:50,25.0
20/02/2018 17:00,26.8
20/02/2018 17:10,26.8
20/02/2018 17:20,28.6
20/02/2018 17:30,29.4
20/02/2018 17:40,31.5
20/02/2018 17:50,32.3
20/02/2018 18:00,32.7
20/02/2018 18:10,30.7
20/02/2018 18:20,32.7
20/02/2018 18:30,31.8
20/02/2018 18:40,29.8
20/02/2018 18:50,33.4
20/02/2018 19:00,31.1
20/02/2018 19:10,33.9
20/02/2018 19:20,33.0
20/02/2018 19:30,33.0
20/02/2018 19:40,27.7
20/02/2018 19:50,29.2
20/02/2018 20:00,25.6
20/02/2018 20:10,25.7
20/02/2018 20:20,24.6
20/02/2018 20:30,23.8
20/02/2018 20:40,22.0
20/02/2018 20:50,21.0
20/02/2018 21:00,20.7
20/02/2018 21:10,20.4
20/02/2018 21:20,20.0
20/02/2018 21:30,18.8
20/02/2018 21:40,17.8
20/02/2018 21:50,18.7
20/02/2018 22:00,17.3
20/02/2018 22:10,15.4
20/02/2018 22:20,14.1
20/02/2018 22:30,13.0
20/02/2018 22:40,12.5
20/02/2018 22:50,13.2
20/02/2018 23:00,12.9
20/02/2018 23:10,13.5
20/02/2018 23:20,13.4
20/02/2018 23:30,13.5
20/02/2018 23:40,12.9
20/02/2018 23:50,13.6
21/02/2018 0:00,13.3
21/02/2018 0:10,13.5
21/02/2018 0:20,13.6
21/02/2018 0:30,13.4
21/02/2018 0:40,13.9
21/02/2018 0:50,13.4
21/02/2018 1:00,13.6
21/02/2018 1:10,13.8
21/02/2018 1:20,13.8
21/02/2018 1:30,13.3
21/02/2018 1:40,13.3
21/02/2018 1:50,13.6
21/02/2018 2:00,14.4
21/02/2018 2:10,13.9
21/02/2018 2:20,13.8
21/02/2018 2:30,14.4
21/02/2018 2:40,13.5
21/02/2018 2:50,13.5
21/02/2018 3:00,13.3
21/02/2018 3:10,13.6
21/02/2018 3:20,13.3
21/02/2018 3:30,14.3
21/02/2018 3:40,13.9
21/02/2018 3:50,13.8
21/02/2018 4:00,13.5
21/02/2018 4:10,13.3
21/02/2018 4:20,13.5
21/02/2018 4:30,14.0
21/02/2018 4:40,13.3
21/02/2018 4:50,13.7
21/02/2018 5:00,14.5
21/02/2018 5:10,13.7
21/02/2018 5:20,14.5
21/02/2018 5:30,14.2
21/02/2018 5:40,13.3
21/02/2018 5:50,14.6
21/02/2018 6:00,16.0
21/02/2018 6:10,16.6
21/02/2018 6:20,16.5
21/02/2018 6:30,18.7
21/02/2018 6:40,20.8
21/02/2018 6:50,17.5
21/02/2018 7:00,17.9
21/02/2018 7:10,17.4
21/02/2018 7:20,18.3
21/02/2018 7:30,24.8
21/02/2018 7:40,28.5
21/02/2018 7:50,37.8
21/02/2018 8:00,38.4
21/02/2018 8:10,38.8
21/02/2018 8:20,36.4
21/02/2018 8:30,35.9
21/02/2018 8:40,42.6
21/02/2018 8:50,49.1
21/02/2018 9:00,44.0
21/02/2018 9:10,48.0
21/02/2018 9:20,50.6
21/02/2018 9:30,48.9
21/02/2018 9:40,54.1
21/02/2018 9:50,51.8
21/02/2018 10:00,58.7
21/02/2018 10:10,59.0
21/02/2018 10:20,63.1
21/02/2018 10:30,57.0
21/02/2018 10:40,57.3
21/02/2018 10:50,55.9
21/02/2018 11:00,55.8
21/02/2018 11:10,57.3
21/02/2018 11:20,58.3
21/02/2018 11:30,59.5
21/02/2018 11:40,58.7
21/02/2018 11:50,58.7
21/02/2018 12:00,57.8
21/02/2018 12:10,58.4
21/02/2018 12:20,58.7
21/02/2018 12:30,59.8
21/02/2018 12:40,58.7
21/02/2018 12:50,54.7
21/02/2018 13:00,53.5
21/02/2018 13:10,53.1
21/02/2018 13:20,50.0
21/02/2018 13:30,50.4
21/02/2018 13:40,45.3
21/02/2018 13:50,45.1
21/02/2018 14:00,45.0
21/02/2018 14:10,47.6
21/02/2018 14:20,44.2
21/02/2018 14:30,42.2
21/02/2018 14:40,38.5
21/02/2018 14:50,37.2
21/02/2018 15:00,34.8
21/02/2018 15:10,34.6
21/02/2018 15:20,31.6
21/02/2018 15:30,30.4
21/02/2018 15:40,29.5
21/02/2018 15:50,28.5
21/02/2018 16:00,27.4
21/02/2018 16:10,27.3
21/02/2018 16:20,27.4
21/02/2018 16:30,28.0
21/02/2018 16:40,27.7
21/02/2018 16:50,26.0
21/02/2018 17:00,26.9
21/02/2018 17:10,26.5
21/02/2018 17:20,26.1
21/02/2018 17:30,27.3
21/02/2018 17:40,29.4
21/02/2018 17:50,28.2
21/02/2018 18:00,27.0
21/02/2018 18:10,30.1
21/02/2018 18:20,33.0
21/02/2018 18:30,33.9
21/02/2018 18:40,33.6
21/02/2018 18:50,32.7
21/02/2018 19:00,32.9
21/02/2018 19:10,31.0
21/02/2018 19:20,31.5
21/02/2018 19:30,33.1
21/02/2018 19:40,31.0
21/02/2018 19:50,28.9
21/02/2018 20:00,26.7
21/02/2018 20:10,23.7
21/02/2018 20:20,23.7
21/02/2018 20:30,24.7
21/02/2018 20:40,23.7
21/02/2018 20:50,22.4
21/02/2018 21:00,20.3
21/02/2018 21:10,18.5
21/02/2018 21:20,16.6
21/02/2018 21:30,16.5
21/02/2018 21:40,17.7
21/02/2018 21:50,16.4
21/02/2018 22:00,16.6
21/02/2018 22:10,13.9
21/02/2018 22:20,13.2
21/02/2018 22:30,13.0
21/02/2018 22:40,13.7
21/02/2018 22:50,13.7
21/02/2018 23:00,13.0
21/02/2018 23:10,12.9
21/02/2018 23:20,12.9
21/02/2018 23:30,13.2
21/02/2018 23:40,12.9
21/02/2018 23:50,13.2
22/02/2018 0:00,13.4
22/02/2018 0:10,13.3
22/02/2018 0:20,13.0
22/02/2018 0:30,13.3
22/02/2018 0:40,12.8
22/02/2018 0:50,13.2
22/02/2018 1:00,13.7
22/02/2018 1:10,13.5
22/02/2018 1:20,13.4
22/02/2018 1:30,13.7
22/02/2018 1:40,13.2
22/02/2018 1:50,12.9
22/02/2018 2:00,13.4
22/02/2018 2:10,13.8
22/02/2018 2:20,13.0
22/02/2018 2:30,12.9
22/02/2018 2:40,13.2
22/02/2018 2:50,13.5
22/02/2018 3:00,13.8
22/02/2018 3:10,14.1
22/02/2018 3:20,13.8
22/02/2018 3:30,13.2
22/02/2018 3:40,13.1
22/02/2018 3:50,14.0
22/02/2018 4:00,13.4
22/02/2018 4:10,13.5
22/02/2018 4:20,13.3
22/02/2018 4:30,13.6
22/02/2018 4:40,13.5
22/02/2018 4:50,13.2
22/02/2018 5:00,13.3
22/02/2018 5:10,13.5
22/02/2018 5:20,12.9
22/02/2018 5:30,13.4
22/02/2018 5:40,13.6
22/02/2018 5:50,14.4
22/02/2018 6:00,15.8
22/02/2018 6:10,16.3
22/02/2018 6:20,16.0
22/02/2018 6:30,18.3
22/02/2018 6:40,19.8
22/02/2018 6:50,17.4
22/02/2018 7:00,17.9
22/02/2018 7:10,18.7
22/02/2018 7:20,19.3
22/02/2018 7:30,32.5
22/02/2018 7:40,35.5
22/02/2018 7:50,45.4
22/02/2018 8:00,50.3
22/02/2018 8:10,51.8
22/02/2018 8:20,43.3
22/02/2018 8:30,43.1
22/02/2018 8:40,47.1
22/02/2018 8:50,47.8
22/02/2018 9:00,47.9
22/02/2018 9:10,51.3
22/02/2018 9:20,51.4
22/02/2018 9:30,52.7
22/02/2018 9:40,51.8
22/02/2018 9:50,56.6
22/02/2018 10:00,56.5
22/02/2018 10:10,56.9
22/02/2018 10:20,54.8
22/02/2018 10:30,55.1
22/02/2018 10:40,56.8
22/02/2018 10:50,55.2
22/02/2018 11:00,57.0
22/02/2018 11:10,55.4
22/02/2018 11:20,57.0
22/02/2018 11:30,58.6
22/02/2018 11:40,60.2
22/02/2018 11:50,59.8
22/02/2018 12:00,58.0
22/02/2018 12:10,59.0
22/02/2018 12:20,59.5
22/02/2018 12:30,52.8
22/02/2018 12:40,57.0
22/02/2018 12:50,58.7
22/02/2018 13:00,59.2
22/02/2018 13:10,55.7
22/02/2018 13:20,52.1
22/02/2018 13:30,53.2
22/02/2018 13:40,53.0
22/02/2018 13:50,54.9
22/02/2018 14:00,46.0
22/02/2018 14:10,45.6
22/02/2018 14:20,47.4
22/02/2018 14:30,42.8
22/02/2018 14:40,41.1
22/02/2018 14:50,32.9
22/02/2018 15:00,32.6
22/02/2018 15:10,33.7
22/02/2018 15:20,32.8
22/02/2018 15:30,31.2
22/02/2018 15:40,30.7
22/02/2018 15:50,29.9
22/02/2018 16:00,28.0
22/02/2018 16:10,26.6
22/02/2018 16:20,26.2
22/02/2018 16:30,25.3
22/02/2018 16:40,25.8
22/02/2018 16:50,24.7
22/02/2018 17:00,25.8
22/02/2018 17:10,27.4
22/02/2018 17:20,27.2
22/02/2018 17:30,28.6
22/02/2018 17:40,27.5
22/02/2018 17:50,29.4
22/02/2018 18:00,29.9
22/02/2018 18:10,31.2
22/02/2018 18:20,31.9
22/02/2018 18:30,30.6
22/02/2018 18:40,30.9
22/02/2018 18:50,30.5
22/02/2018 19:00,29.2
22/02/2018 19:10,30.2
22/02/2018 19:20,30.3
22/02/2018 19:30,29.3
22/02/2018 19:40,28.5
22/02/2018 19:50,27.3
22/02/2018 20:00,23.7
22/02/2018 20:10,22.7
22/02/2018 20:20,22.4
22/02/2018 20:30,21.8
22/02/2018 20:40,20.2
22/02/2018 20:50,20.1
22/02/2018 21:00,20.1
22/02/2018 21:10,19.1
22/02/2018 21:20,18.8
22/02/2018 21:30,18.6
22/02/2018 21:40,17.8
22/02/2018 21:50,16.9
22/02/2018 22:00,16.1
22/02/2018 22:10,14.1
22/02/2018 22:20,13.3
22/02/2018 22:30,13.4
22/02/2018 22:40,14.0
22/02/2018 22:50,13.4
22/02/2018 23:00,13.9
22/02/2018 23:10,13.5
22/02/2018 23:20,13.6
22/02/2018 23:30,13.4
22/02/2018 23:40,13.0
22/02/2018 23:50,13.4
23/02/2018 0:00,14.0
23/02/2018 0:10,13.7
23/02/2018 0:20,12.8
23/02/2018 0:30,13.3
23/02/2018 0:40,13.9
23/02/2018 0:50,13.0
23/02/2018 1:00,13.0
23/02/2018 1:10,13.7
23/02/2018 1:20,14.1
23/02/2018 1:30,13.8
23/02/2018 1:40,14.0
23/02/2018 1:50,13.8
23/02/2018 2:00,13.2
23/02/2018 2:10,13.1
23/02/2018 2:20,13.7
23/02/2018 2:30,13.2
