date,TA1,power
2018-01-31 02:00:00,15.419999999999998,14.4
2018-01-31 02:10:00,15.34,14.6
2018-01-31 02:20:00,15.38,14.3
2018-01-31 02:30:00,15.4,14.5
2018-01-31 02:40:00,15.4,15.3
2018-01-31 02:50:00,15.38,15.0
2018-01-31 03:00:00,15.38,14.8
2018-01-31 03:10:00,15.34,15.1
2018-01-31 03:20:00,15.22,14.7
2018-01-31 03:30:00,15.2,14.4
2018-01-31 03:40:00,15.179999999999998,14.6
2018-01-31 03:50:00,15.16,14.8
2018-01-31 04:00:00,15.179999999999998,14.3
2018-01-31 04:10:00,15.22,14.6
2018-01-31 04:20:00,15.24,14.7
2018-01-31 04:30:00,15.12,14.9
2018-01-31 04:40:00,14.98,14.4
2018-01-31 04:50:00,14.98,14.2
2018-01-31 05:00:00,14.919999999999998,14.6
2018-01-31 05:10:00,15.02,14.4
2018-01-31 05:20:00,15.0,14.1
2018-01-31 05:30:00,15.04,14.4
2018-01-31 05:40:00,15.0,14.8
2018-01-31 05:50:00,15.0,14.9
2018-01-31 06:00:00,15.12,17.7
2018-01-31 06:10:00,15.02,17.4
2018-01-31 06:20:00,15.2,17.6
2018-01-31 06:30:00,15.1,18.3
2018-01-31 06:40:00,14.82,19.4
2018-01-31 06:50:00,14.88,18.4
2018-01-31 07:00:00,14.919999999999998,17.5
2018-01-31 07:10:00,14.820000000000002,19.4
2018-01-31 07:20:00,14.66,22.4
2018-01-31 07:30:00,14.72,30.9
2018-01-31 07:40:00,14.725,36.1
2018-01-31 07:50:00,14.8,46.9
2018-01-31 08:00:00,14.820000000000002,50.9
2018-01-31 08:10:00,14.86,48.5
2018-01-31 08:20:00,14.919999999999998,50.5
2018-01-31 08:30:00,14.98,48.5
2018-01-31 08:40:00,14.88,52.8
2018-01-31 08:50:00,14.88,55.4
2018-01-31 09:00:00,14.86,55.9
2018-01-31 09:10:00,14.94,62.7
2018-01-31 09:20:00,14.88,60.0
2018-01-31 09:30:00,15.02,60.5
2018-01-31 09:40:00,15.0,63.8
2018-01-31 09:50:00,14.98,66.4
2018-01-31 10:00:00,15.02,67.3
2018-01-31 10:10:00,15.080000000000002,69.4
2018-01-31 10:20:00,15.1,71.3
2018-01-31 10:30:00,15.080000000000002,68.1
2018-01-31 10:40:00,15.04,71.4
2018-01-31 10:50:00,15.080000000000002,71.1
2018-01-31 11:00:00,14.975,70.6
2018-01-31 11:10:00,15.04,69.4
2018-01-31 11:20:00,15.04,69.0
2018-01-31 11:30:00,14.96,73.8
2018-01-31 11:40:00,14.94,74.2
2018-01-31 11:50:00,14.88,73.2
2018-01-31 12:00:00,14.919999999999998,71.7
2018-01-31 12:10:00,14.88,73.5
2018-01-31 12:20:00,14.82,74.0
2018-01-31 12:30:00,14.875,73.7
2018-01-31 12:40:00,14.88,68.1
2018-01-31 12:50:00,14.66,69.6
2018-01-31 13:00:00,14.72,68.9
2018-01-31 13:10:00,14.8,70.0
2018-01-31 13:20:00,14.76,68.0
2018-01-31 13:30:00,14.74,67.7
2018-01-31 13:40:00,14.7,68.0
2018-01-31 13:50:00,14.76,62.9
2018-01-31 14:00:00,14.675,57.9
2018-01-31 14:10:00,14.72,57.9
2018-01-31 14:20:00,14.76,56.2
2018-01-31 14:30:00,14.84,52.6
2018-01-31 14:40:00,14.8,54.7
2018-01-31 14:50:00,14.84,50.9
2018-01-31 15:00:00,14.76,46.4
2018-01-31 15:10:00,14.825,38.0
2018-01-31 15:20:00,14.78,36.9
2018-01-31 15:30:00,14.78,38.5
2018-01-31 15:40:00,14.8,39.0
2018-01-31 15:50:00,14.84,35.7
2018-01-31 16:00:00,14.78,40.1
2018-01-31 16:10:00,14.88,38.4
2018-01-31 16:20:00,14.820000000000002,39.6
2018-01-31 16:30:00,14.8,37.4
2018-01-31 16:40:00,14.84,38.7
2018-01-31 16:50:00,14.820000000000002,41.3
2018-01-31 17:00:00,14.88,40.0
2018-01-31 17:10:00,14.8,42.2
2018-01-31 17:20:00,14.8,40.3
2018-01-31 17:30:00,14.84,43.4
2018-01-31 17:40:00,14.9,39.2
2018-01-31 17:50:00,14.9,41.6
2018-01-31 18:00:00,14.9,40.1
2018-01-31 18:10:00,14.84,40.0
2018-01-31 18:20:00,14.9,40.6
2018-01-31 18:30:00,14.9,41.7
2018-01-31 18:40:00,,40.5
2018-01-31 18:50:00,,43.7
2018-01-31 19:00:00,,44.1
2018-01-31 19:10:00,,41.3
2018-01-31 19:20:00,,39.4
2018-01-31 19:30:00,,40.9
2018-01-31 19:40:00,,37.8
2018-01-31 19:50:00,,35.4
2018-01-31 20:00:00,,32.6
2018-01-31 20:10:00,,31.5
2018-01-31 20:20:00,,30.8
2018-01-31 20:30:00,,28.7
2018-01-31 20:40:00,,28.5
2018-01-31 20:50:00,,26.3
2018-01-31 21:00:00,,23.8
2018-01-31 21:10:00,,23.3
2018-01-31 21:20:00,,23.5
2018-01-31 21:30:00,,22.6
2018-01-31 21:40:00,,22.0
2018-01-31 21:50:00,,19.6
2018-01-31 22:00:00,,19.0
2018-01-31 22:10:00,,16.7
2018-01-31 22:20:00,,16.2
2018-01-31 22:30:00,,15.6
2018-01-31 22:40:00,,16.5
2018-01-31 22:50:00,,15.7
2018-01-31 23:00:00,,16.6
2018-01-31 23:10:00,,15.4
2018-01-31 23:20:00,,16.9
2018-01-31 23:30:00,,15.3
2018-01-31 23:40:00,,16.9
2018-01-31 23:50:00,,15.4
2018-02-01 00:00:00,,16.8
2018-02-01 00:10:00,,15.4
2018-02-01 00:20:00,,16.9
2018-02-01 00:30:00,,16.1
2018-02-01 00:40:00,,18.0
2018-02-01 00:50:00,,15.7
2018-02-01 01:00:00,,16.8
2018-02-01 01:10:00,,16.3
2018-02-01 01:20:00,,16.8
2018-02-01 01:30:00,,16.2
2018-02-01 01:40:00,,17.4
2018-02-01 01:50:00,,16.4
2018-02-01 02:00:00,,17.0
2018-02-01 02:10:00,,16.4
2018-02-01 02:20:00,,16.6
2018-02-01 02:30:00,,16.0
2018-02-01 02:40:00,,16.2
2018-02-01 02:50:00,,16.4
2018-02-01 03:00:00,,16.1
2018-02-01 03:10:00,,16.9
2018-02-01 03:20:00,,16.4
2018-02-01 03:30:00,,17.3
2018-02-01 03:40:00,,16.3
2018-02-01 03:50:00,,17.6
2018-02-01 04:00:00,,15.4
2018-02-01 04:10:00,,17.4
2018-02-01 04:20:00,,15.5
2018-02-01 04:30:00,,17.3
2018-02-01 04:40:00,,16.2
2018-02-01 04:50:00,,17.8
2018-02-01 05:00:00,,16.0
2018-02-01 05:10:00,,17.2
2018-02-01 05:20:00,,15.6
2018-02-01 05:30:00,,17.3
2018-02-01 05:40:00,,15.3
2018-02-01 05:50:00,,17.8
2018-02-01 06:00:00,,18.5
2018-02-01 06:10:00,,20.9
2018-02-01 06:20:00,,19.9
2018-02-01 06:30:00,,21.2
2018-02-01 06:40:00,,21.2
2018-02-01 06:50:00,,22.0
2018-02-01 07:00:00,,19.7
2018-02-01 07:10:00,,20.1
2018-02-01 07:20:00,,21.5
2018-02-01 07:30:00,,33.2
2018-02-01 07:40:00,,35.9
2018-02-01 07:50:00,,44.1
2018-02-01 08:00:00,,50.8
2018-02-01 08:10:00,,50.9
2018-02-01 08:20:00,12.0,47.7
2018-02-01 08:30:00,12.066666666666668,43.9
2018-02-01 08:40:00,12.32,45.9
2018-02-01 08:50:00,12.5,50.5
2018-02-01 09:00:00,12.68,54.2
2018-02-01 09:10:00,12.98,52.7
2018-02-01 09:20:00,13.2,52.0
2018-02-01 09:30:00,13.48,56.1
2018-02-01 09:40:00,13.76,60.7
2018-02-01 09:50:00,14.02,59.4
2018-02-01 10:00:00,14.419999999999998,62.2
2018-02-01 10:10:00,14.625,63.6
2018-02-01 10:20:00,14.88,64.5
2018-02-01 10:30:00,15.26,64.2
2018-02-01 10:40:00,15.34,64.9
2018-02-01 10:50:00,15.4,64.6
2018-02-01 11:00:00,15.6,64.1
2018-02-01 11:10:00,15.6,65.2
2018-02-01 11:20:00,15.52,68.1
2018-02-01 11:30:00,15.65,66.6
2018-02-01 11:40:00,15.5,63.0
2018-02-01 11:50:00,15.72,62.0
2018-02-01 12:00:00,15.84,62.6
2018-02-01 12:10:00,15.86,64.6
2018-02-01 12:20:00,15.86,63.5
2018-02-01 12:30:00,15.820000000000002,63.3
2018-02-01 12:40:00,15.74,62.9
2018-02-01 12:50:00,15.64,65.8
2018-02-01 13:00:00,15.800000000000002,61.7
2018-02-01 13:10:00,15.8,57.3
2018-02-01 13:20:00,,53.3
2018-02-01 13:30:00,,49.5
2018-02-01 13:40:00,,51.2
2018-02-01 13:50:00,,50.8
2018-02-01 14:00:00,,51.6
2018-02-01 14:10:00,,51.8
2018-02-01 14:20:00,,46.2
2018-02-01 14:30:00,,43.4
2018-02-01 14:40:00,,46.1
2018-02-01 14:50:00,,43.8
2018-02-01 15:00:00,,39.6
2018-02-01 15:10:00,,36.5
2018-02-01 15:20:00,,35.8
2018-02-01 15:30:00,,35.4
2018-02-01 15:40:00,,33.9
2018-02-01 15:50:00,,31.8
2018-02-01 16:00:00,,32.9
2018-02-01 16:10:00,,31.8
2018-02-01 16:20:00,,32.0
2018-02-01 16:30:00,,36.6
2018-02-01 16:40:00,,34.2
2018-02-01 16:50:00,,32.3
2018-02-01 17:00:00,,33.8
2018-02-01 17:10:00,,35.9
2018-02-01 17:20:00,,35.4
2018-02-01 17:30:00,,36.5
2018-02-01 17:40:00,,37.4
2018-02-01 17:50:00,,35.8
2018-02-01 18:00:00,,35.8
2018-02-01 18:10:00,,36.4
2018-02-01 18:20:00,,35.7
2018-02-01 18:30:00,,36.5
2018-02-01 18:40:00,,35.6
2018-02-01 18:50:00,,38.5
2018-02-01 19:00:00,,37.8
2018-02-01 19:10:00,,39.1
2018-02-01 19:20:00,,33.8
2018-02-01 19:30:00,,33.0
2018-02-01 19:40:00,,32.1
2018-02-01 19:50:00,,29.5
2018-02-01 20:00:00,,28.1
2018-02-01 20:10:00,,27.5
2018-02-01 20:20:00,,27.3
2018-02-01 20:30:00,,26.5
2018-02-01 20:40:00,,26.7
2018-02-01 20:50:00,,26.3
2018-02-01 21:00:00,,25.2
2018-02-01 21:10:00,,22.8
2018-02-01 21:20:00,,21.4
2018-02-01 21:30:00,,20.1
2018-02-01 21:40:00,,18.9
2018-02-01 21:50:00,,18.9
2018-02-01 22:00:00,,19.2
2018-02-01 22:10:00,,17.0
2018-02-01 22:20:00,,15.7
2018-02-01 22:30:00,,15.5
2018-02-01 22:40:00,,15.6
2018-02-01 22:50:00,,15.2
2018-02-01 23:00:00,,15.1
2018-02-01 23:10:00,,15.4
2018-02-01 23:20:00,,16.1
2018-02-01 23:30:00,,15.8
2018-02-01 23:40:00,,15.9
2018-02-01 23:50:00,,15.2
2018-02-02 00:00:00,,16.0
2018-02-02 00:10:00,,16.0
2018-02-02 00:20:00,,15.8
2018-02-02 00:30:00,,17.9
2018-02-02 00:40:00,,17.2
2018-02-02 00:50:00,,16.1
2018-02-02 01:00:00,,16.0
2018-02-02 01:10:00,,15.9
2018-02-02 01:20:00,,15.9
2018-02-02 01:30:00,,15.6
2018-02-02 01:40:00,,15.9
2018-02-02 01:50:00,,16.1
2018-02-02 02:00:00,,15.8
2018-02-02 02:10:00,,16.2
2018-02-02 02:20:00,,16.8
2018-02-02 02:30:00,,16.9
2018-02-02 02:40:00,,16.1
2018-02-02 02:50:00,,15.8
2018-02-02 03:00:00,,16.4
2018-02-02 03:10:00,,15.9
2018-02-02 03:20:00,,16.4
2018-02-02 03:30:00,,16.7
2018-02-02 03:40:00,,16.6
2018-02-02 03:50:00,,16.3
2018-02-02 04:00:00,,16.2
2018-02-02 04:10:00,,16.0
2018-02-02 04:20:00,,15.9
2018-02-02 04:30:00,,16.2
2018-02-02 04:40:00,,15.9
2018-02-02 04:50:00,,17.1
2018-02-02 05:00:00,,16.2
2018-02-02 05:10:00,,16.6
2018-02-02 05:20:00,,16.4
2018-02-02 05:30:00,,16.7
2018-02-02 05:40:00,,16.2
2018-02-02 05:50:00,,16.1
2018-02-02 06:00:00,,19.1
2018-02-02 06:10:00,,18.7
2018-02-02 06:20:00,,18.8
2018-02-02 06:30:00,,20.1
2018-02-02 06:40:00,,22.7
2018-02-02 06:50:00,,20.0
2018-02-02 07:00:00,,19.5
2018-02-02 07:10:00,,19.7
2018-02-02 07:20:00,,23.9
2018-02-02 07:30:00,,33.7
2018-02-02 07:40:00,,37.5
2018-02-02 07:50:00,,45.9
2018-02-02 08:00:00,,48.2
2018-02-02 08:10:00,,54.2
2018-02-02 08:20:00,8.649999999999999,59.9
2018-02-02 08:30:00,8.74,54.8
2018-02-02 08:40:00,8.76,55.9
2018-02-02 08:50:00,8.88,57.8
2018-02-02 09:00:00,9.14,52.1
2018-02-02 09:10:00,9.3,51.7
2018-02-02 09:20:00,9.42,57.9
2018-02-02 09:30:00,9.6,62.2
2018-02-02 09:40:00,9.86,60.3
2018-02-02 09:50:00,10.0,59.3
2018-02-02 10:00:00,10.2,61.5
2018-02-02 10:10:00,10.5,64.3
2018-02-02 10:20:00,10.8,61.6
2018-02-02 10:30:00,11.08,65.9
2018-02-02 10:40:00,11.08,65.9
2018-02-02 10:50:00,11.28,66.5
2018-02-02 11:00:00,11.5,67.9
2018-02-02 11:10:00,11.48,64.2
2018-02-02 11:20:00,11.56,64.0
2018-02-02 11:30:00,11.68,61.6
2018-02-02 11:40:00,11.92,59.8
2018-02-02 11:50:00,12.08,61.5
2018-02-02 12:00:00,12.24,59.9
2018-02-02 12:10:00,12.42,58.1
2018-02-02 12:20:00,12.58,59.7
2018-02-02 12:30:00,12.64,57.6
2018-02-02 12:40:00,12.919999999999998,62.0
2018-02-02 12:50:00,12.919999999999998,62.4
2018-02-02 13:00:00,12.919999999999998,58.6
2018-02-02 13:10:00,12.98,55.0
2018-02-02 13:20:00,13.2,60.0
2018-02-02 13:30:00,13.36,55.8
2018-02-02 13:40:00,13.38,56.4
2018-02-02 13:50:00,13.4,62.1
2018-02-02 14:00:00,13.54,52.5
2018-02-02 14:10:00,13.7,49.4
2018-02-02 14:20:00,13.86,47.2
2018-02-02 14:30:00,13.74,47.6
2018-02-02 14:40:00,13.7,42.2
2018-02-02 14:50:00,13.7,36.2
2018-02-02 15:00:00,13.84,36.9
2018-02-02 15:10:00,13.94,32.4
2018-02-02 15:20:00,14.06,30.3
2018-02-02 15:30:00,13.98,27.4
2018-02-02 15:40:00,13.94,28.0
2018-02-02 15:50:00,13.94,26.1
2018-02-02 16:00:00,13.86,29.0
2018-02-02 16:10:00,13.9,28.1
2018-02-02 16:20:00,13.919999999999998,27.6
2018-02-02 16:30:00,13.86,27.9
2018-02-02 16:40:00,13.86,27.5
2018-02-02 16:50:00,13.72,26.1
2018-02-02 17:00:00,13.7,26.7
2018-02-02 17:10:00,13.7,27.0
2018-02-02 17:20:00,13.54,25.0
2018-02-02 17:30:00,13.34,27.1
2018-02-02 17:40:00,13.16,26.2
2018-02-02 17:50:00,12.88,27.8
2018-02-02 18:00:00,12.66,28.4
2018-02-02 18:10:00,12.5,27.5
2018-02-02 18:20:00,12.42,24.2
2018-02-02 18:30:00,12.1,27.3
2018-02-02 18:40:00,11.82,29.9
2018-02-02 18:50:00,11.8,31.0
2018-02-02 19:00:00,11.7,28.6
2018-02-02 19:10:00,11.6,28.3
2018-02-02 19:20:00,11.68,27.0
2018-02-02 19:30:00,11.7,26.6
2018-02-02 19:40:00,11.8,26.6
2018-02-02 19:50:00,11.64,26.0
2018-02-02 20:00:00,11.575,25.5
2018-02-02 20:10:00,11.7,26.8
2018-02-02 20:20:00,11.92,26.0
2018-02-02 20:30:00,11.9,25.4
2018-02-02 20:40:00,,24.1
2018-02-02 20:50:00,,24.3
2018-02-02 21:00:00,,22.9
2018-02-02 21:10:00,,20.0
2018-02-02 21:20:00,,20.2
2018-02-02 21:30:00,,20.0
2018-02-02 21:40:00,,20.6
2018-02-02 21:50:00,,18.3
2018-02-02 22:00:00,,17.6
2018-02-02 22:10:00,,15.3
2018-02-02 22:20:00,,14.7
2018-02-02 22:30:00,,15.0
2018-02-02 22:40:00,,14.4
2018-02-02 22:50:00,,14.0
2018-02-02 23:00:00,,14.4
2018-02-02 23:10:00,,14.3
2018-02-02 23:20:00,,14.3
2018-02-02 23:30:00,,14.1
2018-02-02 23:40:00,,14.5
2018-02-02 23:50:00,,14.8
2018-02-03 00:00:00,,14.8
2018-02-03 00:10:00,,14.9
2018-02-03 00:20:00,,14.9
2018-02-03 00:30:00,,14.9
2018-02-03 00:40:00,,15.0
2018-02-03 00:50:00,,15.6
2018-02-03 01:00:00,,14.8
2018-02-03 01:10:00,,14.1
2018-02-03 01:20:00,,14.6
2018-02-03 01:30:00,,14.9
2018-02-03 01:40:00,,14.8
2018-02-03 01:50:00,,14.3
2018-02-03 02:00:00,,15.0
2018-02-03 02:10:00,,14.8
2018-02-03 02:20:00,,15.4
2018-02-03 02:30:00,,14.9
2018-02-03 02:40:00,,14.6
2018-02-03 02:50:00,,14.8
2018-02-03 03:00:00,,14.9
2018-02-03 03:10:00,,15.1
2018-02-03 03:20:00,,14.9
2018-02-03 03:30:00,,14.7
2018-02-03 03:40:00,,14.2
2018-02-03 03:50:00,,14.5
2018-02-03 04:00:00,,14.5
2018-02-03 04:10:00,,14.7
2018-02-03 04:20:00,,14.8
2018-02-03 04:30:00,,14.8
2018-02-03 04:40:00,,14.5
2018-02-03 04:50:00,,14.9
2018-02-03 05:00:00,,14.4
2018-02-03 05:10:00,,14.5
2018-02-03 05:20:00,,14.7
2018-02-03 05:30:00,,14.9
2018-02-03 05:40:00,,14.5
2018-02-03 05:50:00,,14.3
2018-02-03 06:00:00,,14.9
2018-02-03 06:10:00,,15.1
2018-02-03 06:20:00,,14.7
2018-02-03 06:30:00,,14.5
2018-02-03 06:40:00,,14.8
2018-02-03 06:50:00,,14.5
2018-02-03 07:00:00,5.6,14.3
2018-02-03 07:10:00,5.48,15.2
2018-02-03 07:20:00,5.68,15.1
2018-02-03 07:30:00,6.0200000000000005,15.5
2018-02-03 07:40:00,5.82,15.1
2018-02-03 07:50:00,5.779999999999999,15.0
2018-02-03 08:00:00,6.04,14.4
2018-02-03 08:10:00,6.279999999999999,14.1
2018-02-03 08:20:00,6.26,13.3
2018-02-03 08:30:00,6.459999999999999,12.3
2018-02-03 08:40:00,6.8,12.4
2018-02-03 08:50:00,7.340000000000001,13.0
2018-02-03 09:00:00,7.720000000000001,14.0
2018-02-03 09:10:00,7.859999999999999,14.4
2018-02-03 09:20:00,8.260000000000002,14.8
2018-02-03 09:30:00,8.5,14.4
2018-02-03 09:40:00,9.22,14.7
2018-02-03 09:50:00,9.98,15.0
2018-02-03 10:00:00,10.9,15.3
2018-02-03 10:10:00,11.64,15.1
2018-02-03 10:20:00,12.0,14.6
2018-02-03 10:30:00,12.42,15.0
2018-02-03 10:40:00,12.76,14.6
2018-02-03 10:50:00,13.1,14.6
2018-02-03 11:00:00,13.34,14.5
2018-02-03 11:10:00,13.52,14.5
2018-02-03 11:20:00,13.580000000000002,14.1
2018-02-03 11:30:00,13.66,14.4
2018-02-03 11:40:00,13.820000000000002,14.2
2018-02-03 11:50:00,13.820000000000002,14.3
2018-02-03 12:00:00,13.919999999999998,14.6
2018-02-03 12:10:00,14.0,14.1
2018-02-03 12:20:00,14.0,14.6
2018-02-03 12:30:00,14.080000000000002,14.8
2018-02-03 12:40:00,14.18,14.0
2018-02-03 12:50:00,14.22,13.9
2018-02-03 13:00:00,14.12,13.1
2018-02-03 13:10:00,14.2,12.9
2018-02-03 13:20:00,14.26,12.6
2018-02-03 13:30:00,14.28,13.0
2018-02-03 13:40:00,14.3,12.9
2018-02-03 13:50:00,14.54,12.6
2018-02-03 14:00:00,14.7,12.0
2018-02-03 14:10:00,14.725,12.2
2018-02-03 14:20:00,14.78,11.8
2018-02-03 14:30:00,14.72,11.9
2018-02-03 14:40:00,14.88,12.1
2018-02-03 14:50:00,14.82,11.7
2018-02-03 15:00:00,14.84,11.7
2018-02-03 15:10:00,14.8,12.7
2018-02-03 15:20:00,14.68,12.4
2018-02-03 15:30:00,14.46,11.3
2018-02-03 15:40:00,14.36,11.2
2018-02-03 15:50:00,14.4,12.0
2018-02-03 16:00:00,14.3,12.0
2018-02-03 16:10:00,14.26,11.6
2018-02-03 16:20:00,14.179999999999998,11.6
2018-02-03 16:30:00,14.14,11.7
2018-02-03 16:40:00,14.06,11.5
2018-02-03 16:50:00,14.080000000000002,11.3
2018-02-03 17:00:00,14.0,11.6
2018-02-03 17:10:00,13.88,11.6
2018-02-03 17:20:00,13.74,12.5
2018-02-03 17:30:00,13.6,12.3
2018-02-03 17:40:00,13.34,12.1
2018-02-03 17:50:00,13.16,11.8
2018-02-03 18:00:00,13.02,11.4
2018-02-03 18:10:00,12.78,11.5
2018-02-03 18:20:00,12.36,11.6
2018-02-03 18:30:00,12.12,11.9
2018-02-03 18:40:00,11.98,12.5
2018-02-03 18:50:00,11.8,13.4
2018-02-03 19:00:00,11.7,14.0
2018-02-03 19:10:00,11.74,14.0
2018-02-03 19:20:00,11.62,14.2
2018-02-03 19:30:00,11.36,13.9
2018-02-03 19:40:00,11.08,14.2
2018-02-03 19:50:00,10.9,14.4
2018-02-03 20:00:00,10.96,14.0
2018-02-03 20:10:00,10.96,13.7
2018-02-03 20:20:00,10.825,13.4
2018-02-03 20:30:00,10.78,13.7
2018-02-03 20:40:00,10.86,14.0
2018-02-03 20:50:00,11.16,14.2
2018-02-03 21:00:00,11.42,14.4
2018-02-03 21:10:00,11.44,14.3
2018-02-03 21:20:00,11.5,13.9
2018-02-03 21:30:00,11.4,13.7
2018-02-03 21:40:00,11.32,13.8
2018-02-03 21:50:00,11.42,14.2
2018-02-03 22:00:00,11.5,14.1
2018-02-03 22:10:00,11.56,13.9
2018-02-03 22:20:00,11.65,14.1
2018-02-03 22:30:00,11.62,14.3
2018-02-03 22:40:00,11.68,14.0
2018-02-03 22:50:00,11.88,14.4
2018-02-03 23:00:00,11.96,14.0
2018-02-03 23:10:00,12.05,14.4
2018-02-03 23:20:00,12.14,14.4
2018-02-03 23:30:00,12.2,13.9
2018-02-03 23:40:00,12.2,13.9
2018-02-03 23:50:00,12.2,14.2
2018-02-04 00:00:00,12.15,15.1
2018-02-04 00:10:00,12.18,14.4
2018-02-04 00:20:00,12.16,14.4
2018-02-04 00:30:00,12.3,14.4
2018-02-04 00:40:00,12.24,14.7
2018-02-04 00:50:00,11.92,14.5
2018-02-04 01:00:00,11.625,14.5
2018-02-04 01:10:00,11.725,13.9
2018-02-04 01:20:00,11.88,13.9
2018-02-04 01:30:00,12.0,14.6
2018-02-04 01:40:00,11.96,14.4
2018-02-04 01:50:00,11.8,14.6
2018-02-04 02:00:00,11.66,14.3
2018-02-04 02:10:00,11.66,14.4
2018-02-04 02:20:00,11.96,14.4
2018-02-04 02:30:00,12.18,14.9
2018-02-04 02:40:00,12.38,14.8
2018-02-04 02:50:00,12.4,14.2
2018-02-04 03:00:00,12.48,14.0
2018-02-04 03:10:00,12.32,14.2
2018-02-04 03:20:00,12.16,14.4
2018-02-04 03:30:00,12.56,14.4
2018-02-04 03:40:00,12.66,14.0
2018-02-04 03:50:00,12.62,14.1
2018-02-04 04:00:00,12.62,14.3
2018-02-04 04:10:00,12.54,14.8
2018-02-04 04:20:00,12.3,14.2
2018-02-04 04:30:00,12.14,14.3
2018-02-04 04:40:00,12.16,14.4
2018-02-04 04:50:00,12.0,14.4
2018-02-04 05:00:00,11.9,14.7
2018-02-04 05:10:00,11.68,14.3
2018-02-04 05:20:00,11.58,14.3
2018-02-04 05:30:00,11.74,14.1
2018-02-04 05:40:00,11.54,14.0
2018-02-04 05:50:00,11.02,14.0
2018-02-04 06:00:00,10.7,14.1
2018-02-04 06:10:00,10.56,14.1
2018-02-04 06:20:00,10.38,14.6
2018-02-04 06:30:00,10.4,15.4
2018-02-04 06:40:00,10.3,14.6
2018-02-04 06:50:00,10.3,14.7
2018-02-04 07:00:00,10.22,14.2
2018-02-04 07:10:00,10.06,13.7
2018-02-04 07:20:00,10.1,14.2
2018-02-04 07:30:00,10.06,13.7
2018-02-04 07:40:00,9.88,13.9
2018-02-04 07:50:00,9.82,13.4
2018-02-04 08:00:00,9.92,13.3
2018-02-04 08:10:00,10.04,13.4
2018-02-04 08:20:00,10.28,12.8
2018-02-04 08:30:00,10.48,12.2
2018-02-04 08:40:00,10.58,11.7
2018-02-04 08:50:00,10.475,11.6
2018-02-04 09:00:00,10.34,11.9
2018-02-04 09:10:00,10.35,11.9
2018-02-04 09:20:00,,11.7
2018-02-04 09:30:00,,12.1
2018-02-04 09:40:00,,11.8
2018-02-04 09:50:00,,12.5
2018-02-04 10:00:00,,12.3
2018-02-04 10:10:00,,12.3
2018-02-04 10:20:00,,11.6
2018-02-04 10:30:00,,11.8
2018-02-04 10:40:00,,12.0
2018-02-04 10:50:00,,11.7
2018-02-04 11:00:00,,11.7
2018-02-04 11:10:00,,12.0
2018-02-04 11:20:00,,12.0
2018-02-04 11:30:00,,12.1
2018-02-04 11:40:00,,12.4
2018-02-04 11:50:00,,12.6
2018-02-04 12:00:00,,11.8
2018-02-04 12:10:00,,11.6
2018-02-04 12:20:00,,12.4
2018-02-04 12:30:00,,12.6
2018-02-04 12:40:00,,11.8
2018-02-04 12:50:00,,12.4
2018-02-04 13:00:00,,12.1
2018-02-04 13:10:00,,11.9
2018-02-04 13:20:00,,12.2
2018-02-04 13:30:00,,12.5
2018-02-04 13:40:00,,12.1
2018-02-04 13:50:00,,12.1
2018-02-04 14:00:00,,12.8
2018-02-04 14:10:00,,12.0
2018-02-04 14:20:00,,11.6
2018-02-04 14:30:00,,11.9
2018-02-04 14:40:00,,12.1
2018-02-04 14:50:00,,11.9
2018-02-04 15:00:00,,12.0
2018-02-04 15:10:00,,12.4
2018-02-04 15:20:00,,12.2
2018-02-04 15:30:00,,11.9
2018-02-04 15:40:00,,11.9
2018-02-04 15:50:00,,12.0
2018-02-04 16:00:00,,11.5
2018-02-04 16:10:00,,11.7
2018-02-04 16:20:00,,12.2
2018-02-04 16:30:00,,11.6
2018-02-04 16:40:00,,11.5
2018-02-04 16:50:00,,12.0
2018-02-04 17:00:00,,13.1
2018-02-04 17:10:00,,12.2
2018-02-04 17:20:00,,11.9
2018-02-04 17:30:00,,12.1
2018-02-04 17:40:00,,11.8
2018-02-04 17:50:00,,11.7
2018-02-04 18:00:00,,12.2
2018-02-04 18:10:00,,11.8
2018-02-04 18:20:00,,11.9
2018-02-04 18:30:00,,12.9
2018-02-04 18:40:00,,14.9
2018-02-04 18:50:00,,16.5
2018-02-04 19:00:00,,16.5
2018-02-04 19:10:00,,17.1
2018-02-04 19:20:00,,16.7
2018-02-04 19:30:00,,16.2
2018-02-04 19:40:00,,15.7
2018-02-04 19:50:00,,16.2
2018-02-04 20:00:00,,15.5
2018-02-04 20:10:00,,15.3
2018-02-04 20:20:00,,15.9
2018-02-04 20:30:00,,16.0
2018-02-04 20:40:00,,15.4
2018-02-04 20:50:00,,15.0
2018-02-04 21:00:00,,15.2
2018-02-04 21:10:00,,14.7
2018-02-04 21:20:00,,15.7
2018-02-04 21:30:00,,15.3
2018-02-04 21:40:00,,15.6
2018-02-04 21:50:00,,15.5
2018-02-04 22:00:00,,15.6
2018-02-04 22:10:00,,15.0
2018-02-04 22:20:00,,15.1
2018-02-04 22:30:00,,15.9
2018-02-04 22:40:00,,14.4
2018-02-04 22:50:00,,14.1
2018-02-04 23:00:00,,13.8
2018-02-04 23:10:00,,14.0
2018-02-04 23:20:00,,15.0
2018-02-04 23:30:00,,14.0
2018-02-04 23:40:00,,14.4
2018-02-04 23:50:00,,14.3
