12.6;8.3;0.9;3.4;11.7;7.8;0.8;3.1;13.8;9.5;1;3.7
12.7;8.6;0.7;3.5;11.9;7.8;0.5;3.3;14.1;9.8;0.8;3.8
12.9;8.8;0.6;3.5;12.2;8.2;0.5;3.2;13.8;9.4;0.7;3.8
12.4;8.4;0.6;3.5;11.8;7.8;0.5;3.2;13.4;9.1;1.4;3.8
12.6;8.6;0.6;3.4;11.8;7.9;0.6;3.1;14;9.5;0.7;3.8
12.7;8.6;0.6;3.5;11.8;8;0.6;3.3;14.2;9.7;0.6;3.9
12.5;8.4;0.6;3.5;11.6;7.7;0.6;3.2;13.6;9.4;0.7;3.6
12.7;8.6;0.6;3.5;12;8;0.6;3.2;14.2;9.8;1.3;3.8
12.6;8.7;0.6;3.4;12;8.1;0.6;3;14.1;9.8;0.6;3.8
12.5;8.5;0.6;3.4;11.7;7.8;0.5;3.1;14.1;9.7;0.7;3.8
12.7;8.7;0.6;3.5;11.8;7.9;0.5;3.2;14;9.6;0.6;3.8
12.6;8.6;0.6;3.4;11.5;7.8;0.5;3.2;13.5;9.2;0.7;3.8
12.5;8.4;0.6;3.5;11.8;7.8;0.6;3.4;13.8;9.4;1;3.9
12.9;8.6;0.8;3.6;12.2;7.9;0.6;3.3;14.4;9.7;1;3.8
13.4;8.9;1;3.5;11.6;7.9;0;3.3;16;11.4;1.4;3.8
15.6;11.1;1;3.5;14.8;10.3;1;3.4;16.6;11.7;1.1;3.8
15.8;11.3;1;3.5;15.1;10.6;0.9;3.4;17.4;12.5;1.3;3.9
15.6;11.3;0.9;3.3;14.6;10.6;0.6;3.2;17.2;12.4;1;3.8
15.4;11.1;0.9;3.4;14.7;10.4;0.8;3.2;16.8;12.2;1;3.8
16.1;11.3;0.9;3.9;15.3;10.6;0.9;3.3;16.8;12;1;4.3
16.5;11.2;1;4.2;15.2;10.6;0.9;3.8;18.2;12.5;1.7;5.3
17.1;11.3;1.4;4.5;15.8;10.5;0.9;4.2;24.7;14.7;3.6;6.4
16.5;11.5;1.3;3.7;14.6;10.7;0.8;3;18.8;12.6;2.4;4.7
15.4;10.9;1.1;3.4;14.4;10.6;0.7;3;24;15;3.3;5.8
15.3;10.8;1;3.5;14.8;10.6;0.9;3.2;22.2;14;2.9;5.4
15.8;11;1.2;3.6;15;10.6;0.8;3.3;26.7;16.1;4.1;6.6
15.5;11;1;3.5;14.7;10.6;0.9;3.1;27.5;16.6;4.2;6.6
15.2;10.9;0.9;3.3;14.7;10.7;0.8;3.1;15.8;11.2;1;3.8
15.5;11.1;0.9;3.5;14.7;10.6;0.8;3.1;17.8;12.2;1.8;3.9
15;10.9;0.5;3.5;13;9.5;0;3.3;18.6;13;2.5;3.8
13.3;9.9;0;3.4;12.7;9.6;0;3;14.4;10.4;0.4;3.8
13.2;9.8;0.1;3.4;12.2;9.5;0;2.7;14.6;10.6;0.9;4.6
13.9;9.7;0;4.2;13;9.5;0;3.5;15;10.4;0;4.7
14.4;9.9;0;4.5;13.3;9.8;0;3.5;15.6;10.6;0;5.5
14;9.7;0;4.3;13.4;9.4;0;3.7;14.8;10.2;0;4.7
13.7;9.6;0;4.1;12.6;9.4;0;2.9;15;10.6;0;4.8
13.1;9.8;0;3.3;12.5;9.6;0;2.9;14.3;10.4;0;4.4
13.2;9.6;0.2;3.4;12.6;9.4;0;3;14.2;10.2;0.3;3.8
13.1;9.8;0.1;3.2;12.4;9.5;0;2.8;14.3;10.5;0.3;3.7
13.4;9.8;0.2;3.4;12.9;9.7;0;3;14.9;10.2;1.1;3.8
13.1;9.7;0.2;3.3;12.4;9.4;0;2.9;14;10.1;0.2;3.8
12.9;9.7;0;3.2;12.2;9.4;0;2.6;14.1;10.6;0;3.8
13;9.7;0;3.3;12.2;9.5;0;2.6;14.1;10.3;0;3.8
12.9;9.6;0;3.3;12.3;9.4;0;2.8;14.1;10.3;0.3;3.8
13.4;9.7;0.3;3.4;13;9.4;0;3.1;14.7;10.4;0.9;3.8
13.5;9.9;0.2;3.4;12.8;9.7;0;3.1;14.5;10.4;0.4;3.8
13.1;9.7;0;3.3;12.8;9.5;0;3;14.1;10.3;0;3.8
13.2;9.7;0;3.5;12.8;9.5;0;3.2;14.2;10.5;0;3.9
13.8;9.6;0;4.2;13;9.4;0;3.4;14.9;10;0;5.1
14.1;9.4;0;4.7;13.5;9.2;0;4.2;15;9.9;0;5.1
14.1;9.6;0;4.5;12.9;9.4;0;3.3;15.4;10.4;0;5
13.9;9.6;0;4.3;12.4;9.4;0;2.9;14.9;9.9;0;5.1
13.9;9.6;0;4.3;12.8;9.4;0;3.3;15.5;10.3;0;5.2
13.6;9.6;0;4;12.9;9.4;0;3.3;15.4;10.4;0.5;5
13.4;9.5;0;3.9;12;9.2;0;2.7;15.1;10.2;0;5
12.7;9.4;0;3.2;12;9.2;0;2.7;13.6;9.9;0.2;3.8
12.9;9.5;0;3.3;12.2;9.4;0;2.7;13.8;10.2;0;3.8
12.7;9.5;0;3.2;12.2;9.2;0;2.9;13.4;10;0.2;3.7
12.9;9.5;0;3.4;12.4;9.3;0;3.1;14.2;10.4;0;3.8
13.3;9.8;0.1;3.5;13;9.5;0;3.3;14.4;10.5;0.3;3.9
13.8;9.5;0.8;3.4;13;9.3;0;3.2;15.3;10.4;1.8;3.8
13.7;9.4;0.6;3.7;12.6;9.2;0;3.1;14.8;9.7;1.3;4.5
13.9;9.4;0.4;4.1;13.2;9.3;0;3.4;15.4;10.2;0.8;4.5
12.9;9.3;0.1;3.4;12.2;9.1;0;3.1;14.4;10.2;0.6;3.8
13;9.3;0;3.7;12.4;9;0;3.3;14.8;10;0.2;5.2
14.2;9.5;0;4.7;13.6;9.4;0;4.2;15.4;10.2;0;5.3
14;9.5;0;4.6;13.3;9.3;0;4;15.1;10.4;0;5
12.6;9.3;0;3.3;11.8;9;0;2.7;14.1;10;0;4.5
12.7;9.4;0;3.3;12.3;9.3;0;3;13.5;10.1;0;3.8
12.5;9.4;0;3.1;11.8;9.2;0;2.6;13.7;10.3;0;3.7
12.6;9.3;0;3.3;11.8;9.1;0;2.6;13.5;9.8;0;3.8
12.8;9.6;0;3.3;12;9.4;0;2.6;13.9;10;0.6;3.8
12.6;9.4;0;3.2;11.8;9.2;0;2.5;13.8;10.4;0;3.7
12.6;9.4;0;3.2;12.1;9.2;0;2.9;13.3;10;0;3.6
12.9;9.5;0;3.4;12.5;9.3;0;3.2;13.8;10.1;0;3.8
12.8;9.3;0;3.4;12.5;9.1;0;3.2;13.7;9.9;0.4;3.8
12.6;9.3;0;3.3;12.2;9.1;0;3;13.6;9.9;0;3.7
12.9;9.5;0;3.4;12.5;9.4;0;3.1;13.8;10.2;0;3.8
12.8;9.4;0;3.4;12.4;9.1;0;3.2;14.2;10.2;0.8;3.8
12.6;9.2;0;3.4;12.1;9;0;2.9;13.5;10;0;3.8
12.8;9.5;0;3.3;12.2;9.3;0;2.9;14.1;10.5;0;3.8
12.8;9.4;0;3.4;12.4;9.2;0;3.1;13.8;10.1;0;3.8
12.8;9.3;0;3.5;12.2;9.1;0;3.1;14.6;9.9;0;5
14.1;9.5;0;4.7;13.8;9.2;0;4.4;14.8;9.8;0;5
14.1;9.5;0;4.7;13.8;9.3;0;4.4;15.4;10.3;0;5
13.5;9.4;0;4.2;12.5;9.1;0;3.4;14.9;9.9;0;5
15.1;10.4;0;4.7;13;9.5;0;3.4;15.8;10.9;0;5
15.7;10.6;0.8;4.3;13.2;9.2;0;3.1;18.4;11.4;2.6;5
15.5;10.5;0.8;4.2;14.4;10.3;0.7;3.4;16.7;11;0.9;5
15;10.7;0.8;3.5;14.6;10.5;0.7;3.2;15.8;11.1;1.3;3.9
14.8;10.6;0.8;3.4;14.5;10.3;0.7;3.2;15.8;11.3;0.8;3.8
15.1;10.7;0.8;3.6;14.3;10.3;0.7;3.1;16.5;11.2;1;4.5
15.9;10.8;0.9;4.1;15.3;10.6;0.8;3.8;17.2;11.5;1.4;4.5
15.2;10.7;0.9;3.6;14.7;10.5;0.8;3.4;16.5;11.5;1;4.2
15.3;10.8;0.9;3.6;14.8;10.6;0.9;3.3;16.6;11.6;1;4.1
15.3;10.9;0.9;3.4;15;10.7;0.9;3.2;15.9;11.2;1;3.8
15;10.7;0.9;3.4;14.6;10.4;0.8;3.2;15.8;11;1;3.8
14.9;10.6;0.8;3.4;14.6;10.4;0.8;3.3;16;11.4;0.9;3.8
15.2;10.7;0.9;3.6;14.8;10.6;0.8;3.4;15.8;11;1.1;3.9
15.2;10.6;1.1;3.5;14.9;10.5;1;3.2;16;10.9;1.2;3.9
15;10.6;1;3.3;14.6;10.4;1;3.1;15.9;11.3;1.2;3.8
16.8;10.8;1.1;4.9;14.8;10.6;1;3.3;17.9;11.7;1.2;5.9
16.6;10.7;1.1;4.8;15.8;10.6;0.9;4.2;18.2;11;1.3;6
16.8;10.6;0.9;5.3;15.6;10.3;0.9;4.2;18.2;11.4;1;5.9
16.6;10.7;1.4;4.5;15.4;10.5;0.8;4.2;18.3;11;2.7;5.8
16.2;10.5;1.3;4.3;15.3;10.4;0.7;4;17.9;11.2;2.3;4.8
15.7;10.6;0.8;4.4;15.1;10.3;0.7;3.8;16.9;11.3;0.9;4.9
15.9;10.7;0.9;4.3;15.2;10.6;0.8;3.8;16.6;10.9;1;4.7
15.9;10.6;0.9;4.4;15.4;10.4;0.8;4.2;17;11.4;1;4.7
15.2;10.6;0.8;3.8;14.6;10.3;0.7;3.4;16.6;11.2;1.8;4.8
14.8;10.6;0.8;3.4;14.3;10.4;0.7;3.2;15.4;11;0.9;3.8
15.2;10.5;0.9;3.8;14.5;10.3;0.6;3.4;16.3;11;1;4.3
13.8;9.1;0.7;4;12.2;7.9;0.6;3.6;15.8;10.6;1.2;4.5
12.5;8;0.9;3.5;11.8;7.8;0.8;2.9;13.5;8.6;1;4.5
12.1;7.9;0.9;3.3;11.4;7.8;0.8;2.7;12.7;8.2;1;3.8
12.3;8.2;0.9;3.3;11.4;7.8;0.8;2.8;13.5;8.8;1;3.8
12.4;8.2;0.8;3.5;11.9;7.9;0.6;3.1;13.3;8.6;1.2;3.9
12.1;7.9;0.7;3.5;11.6;7.7;0.6;3.2;13;8.4;0.9;3.8
12.1;8;0.7;3.4;11.5;7.6;0.6;3.2;13.4;8.5;1.5;3.8
